"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"RSM00031510","BLAGOVESCENSK, RS","1907-05-01","0.56",,"43",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-02","0.00",,"50",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-03","0.00",,"47",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-04","0.00",,"51",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-05","0.00",,"46",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-06","0.00",,"50",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-07","0.00",,"47",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-08","0.00",,"44",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-09","0.00",,"48",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-10","0.00",,"51",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-11","0.00",,"57",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-12","0.00",,"42",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-13","0.00",,"47",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-14","0.00",,"56",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-15","0.00",,"56",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-16","0.00",,"54",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-17","0.00",,"53",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-18","0.00",,"52",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-19","0.00",,"46",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-20","0.46",,"53",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-21","0.00",,"54",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-22","0.00",,"52",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-23","0.00",,"53",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-24","0.00",,"58",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-25","0.00",,"59",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-26","0.00",,"69",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-27","0.00",,"61",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-28","0.00",,"59",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-29","0.00",,"61",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-30","0.00",,"61",,
"RSM00031510","BLAGOVESCENSK, RS","1907-05-31","0.00",,"60",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-01","0.02",,"52",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-02","0.65",,"53",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-03","0.18",,"54",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-04","0.00",,"53",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-05","0.00",,"55",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-06","0.00",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-07","0.02",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-08","0.06",,"69",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-09","0.02",,"66",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-10","0.00",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-11","0.00",,"66",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-12","0.00",,"66",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-13","0.00",,"64",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-14","0.00",,"72",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-15","0.00",,"55",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-16","1.17",,"56",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-17","0.24",,"61",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-18","0.00",,"62",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-19","0.04",,"70",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-20","0.00",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-21","0.00",,"67",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-22","0.00",,"65",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-23","0.00",,"73",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-24","0.00",,"67",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-25","0.24",,"77",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-26","0.00",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-27","0.00",,"81",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-28","0.00",,"77",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-29","0.00",,"75",,
"RSM00031510","BLAGOVESCENSK, RS","1907-06-30","0.02",,"73",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-01","0.00",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-02","0.00",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-03","0.00",,"68",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-04","0.00",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-05","0.00",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-06","0.00",,"72",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-07","0.00",,"79",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-08","0.00",,"76",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-09","0.16",,"81",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-10","0.00",,"76",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-11","0.00",,"82",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-12","0.00",,"79",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-13","0.96",,"70",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-14","0.00",,"73",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-15","0.02",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-16","0.00",,"72",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-17","0.00",,"74",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-18","0.00",,"78",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-19","0.00",,"80",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-20","0.00",,"84",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-21","0.00",,"92",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-22","0.00",,"91",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-23","0.00",,"94",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-24","0.00",,"90",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-25","0.00",,"87",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-26","0.63",,"82",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-27","0.00",,"78",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-28","0.00",,"66",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-29","0.00",,"65",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-30","0.72",,"68",,
"RSM00031510","BLAGOVESCENSK, RS","1907-07-31","0.00",,"69",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-01","0.00",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-02","0.84",,"75",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-03","0.07",,"79",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-04","0.60",,"72",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-05","0.00",,"73",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-06","0.00",,"76",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-07","0.16",,"73",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-08","0.65",,"70",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-09","0.30",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-10","0.44",,"70",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-11","2.36",,"69",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-12","0.00",,"68",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-13","0.00",,"75",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-14","0.28",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-15","0.11",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-16","0.13",,"69",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-17","0.02",,"69",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-18","1.07",,"66",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-19","0.00",,"68",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-20","0.00",,"74",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-21","0.00",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-22","0.00",,"68",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-23","0.00",,"71",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-24","0.11",,"66",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-25","0.00",,"64",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-26","1.62",,"62",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-27","0.00",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-28","0.06",,"63",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-29","0.76",,"60",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-30","0.39",,"58",,
"RSM00031510","BLAGOVESCENSK, RS","1907-08-31","0.02",,"57",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-01","0.00",,"43",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-02","0.00",,"42",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-03","0.00",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-04","0.00",,"43",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-05","0.12",,"40",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-06","0.02",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-07","0.44",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-08","0.00",,"39",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-09","0.00",,"42",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-10","0.00",,"41",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-11","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-12","0.00",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-13","0.00",,"41",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-14","0.00",,"40",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-15","0.00",,"41",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-16","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-17","0.00",,"39",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-18","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-19","0.00",,"37",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-20","0.00",,"34",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-21","0.00",,"33",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-22","0.44",,"34",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-23","0.00",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-24","0.00",,"32",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-25","0.00",,"29",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-26","0.00",,"31",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-27","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-28","0.00",,"33",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-29","0.00",,"29",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-30","0.00",,"23",,
"RSM00031510","BLAGOVESCENSK, RS","1907-10-31","0.00",,"24",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-01","0.00",,"26",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-02","0.00",,"22",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-03","0.00",,"12",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-04","0.00",,"8",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-05","0.00",,"16",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-06","0.00",,"25",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-07","0.00",,"16",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-08","0.00",,"23",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-09","0.00",,"17",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-10","0.00",,"19",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-11","0.02",,"31",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-12","0.00",,"21",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-13","0.00",,"8",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-14","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-15","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-16","0.00",,"-7",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-17","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-18","0.00",,"6",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-19","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-20","0.00",,"3",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-21","0.00",,"2",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-22","0.00",,"-2",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-23","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-24","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-25","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-26","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-27","0.00",,"2",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-28","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-29","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1907-11-30","0.00",,"-6",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-01","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-02","0.00",,"-7",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-03","0.00",,"-5",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-04","0.00",,"-5",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-05","0.00",,"-9",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-06","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-07","0.00",,"-9",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-08","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-09","0.00",,"-6",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-10","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-11","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-12","0.00",,"-8",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-13","0.00",,"-11",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-14","0.00",,"-14",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-15","0.00",,"-6",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-16","0.00",,"-9",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-17","0.00",,"-14",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-18","0.00",,"-20",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-19","0.00",,"-27",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-20","0.00",,"-23",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-21","0.00",,"-20",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-22","0.00",,"-8",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-23","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-24","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-25","0.00",,"-13",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-26","0.00",,"-12",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-27","0.00",,"-17",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-28","0.00",,"-18",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-29","0.00",,"-15",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-30","0.00",,"-16",,
"RSM00031510","BLAGOVESCENSK, RS","1907-12-31","0.00",,"-18",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-01","0.00",,"-15",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-02","0.00",,"-13",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-03","0.00",,"-7",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-04","0.00",,"-6",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-05","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-06","0.00",,"-6",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-07","0.00",,"-17",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-08","0.00",,"-11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-09","0.00",,"-12",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-10","0.00",,"2",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-11","0.00",,"-8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-12","0.00",,"-5",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-13","0.00",,"-8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-14","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-15","0.00",,"-26",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-16","0.00",,"-26",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-17","0.00",,"-23",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-18","0.00",,"-29",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-19","0.00",,"-26",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-20","0.00",,"-19",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-21","0.00",,"-8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-22","0.00",,"-7",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-23","0.00",,"-13",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-24","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-25","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-26","0.00",,"-29",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-27","0.00",,"-14",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-28","0.00",,"-12",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-29","0.00",,"-12",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-30","0.00",,"-12",,
"RSM00031510","BLAGOVESCENSK, RS","1908-01-31","0.00",,"-10",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-01","0.00",,"-6",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-02","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-03","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-04","0.00",,"5",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-05","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-06","0.00",,"5",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-07","0.00",,"2",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-08","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-09","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-10","0.00",,"8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-11","0.00",,"13",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-12","0.00",,"12",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-13","0.00",,"6",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-14","0.00",,"11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-15","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-16","0.00",,"11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-17","0.00",,"11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-18","0.00",,"12",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-19","0.00",,"13",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-20","0.00",,"18",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-21","0.00",,"6",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-22","0.00",,"1",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-23","0.00",,"8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-24","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-25","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-26","0.00",,"11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-27","0.00",,"9",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-28","0.00",,"11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-02-29","0.02",,"16",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-01","0.00",,"6",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-02","0.00",,"4",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-03","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-04","0.00",,"-1",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-05","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-06","0.00",,"-3",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-07","0.00",,"-5",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-08","0.00",,"-8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-09","0.00",,"0",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-10","0.00",,"8",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-11","0.00",,"9",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-12","0.00",,"18",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-13","0.00",,"14",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-14","0.00",,"11",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-15","0.00",,"16",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-16","0.00",,"13",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-17","0.00",,"18",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-18","0.00",,"25",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-19","0.00",,"20",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-20","0.00",,"17",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-21","0.00",,"28",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-22","0.00",,"32",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-23","0.00",,"30",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-24","0.00",,"29",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-25","0.00",,"31",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-26","0.00",,"19",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-27","0.00",,"18",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-28","0.00",,"26",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-29","0.00",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-30","0.00",,"37",,
"RSM00031510","BLAGOVESCENSK, RS","1908-03-31","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-01","0.61",,"28",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-02","0.00",,"30",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-03","0.00",,"31",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-04","0.15",,"35",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-05","0.00",,"27",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-06","0.00",,"29",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-07","0.00",,"34",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-08","0.00",,"45",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-09","0.00",,"39",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-10","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-11","0.98",,"43",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-12","0.24",,"33",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-13","0.00",,"36",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-14","0.00",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-15","0.13",,"40",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-16","0.00",,"43",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-17","0.00",,"45",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-18","0.02",,"46",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-19","0.00",,"51",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-20","0.00",,"49",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-21","0.00",,"49",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-22","0.00",,"51",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-23","0.00",,"42",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-24","0.00",,"34",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-25","0.00",,"31",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-26","0.00",,"35",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-27","0.00",,"35",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-28","0.00",,"39",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-29","0.00",,"44",,
"RSM00031510","BLAGOVESCENSK, RS","1908-04-30","0.00",,"52",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-01","0.00",,"59",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-02","0.00",,"44",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-03","0.00",,"38",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-04","0.00",,"45",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-05","0.00",,"39",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-06","0.01",,"40",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-07","0.00",,"44",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-08","0.01",,"49",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-09","0.00",,"45",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-10","0.19",,"44",,
"RSM00031510","BLAGOVESCENSK, RS","1908-05-11","0.00",,"49",,
