Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,
Switzerland,CHE,Import volume index (2000 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,102.428016,101.0349004,100.1355891,103.9348938,108.0929241,115.5541429,121.0654795,124.1096344,110.9145341,121.4628868,124.7565636,184.1098805,194.782728,163.1581146,168.6229789,179.206443,,,
Switzerland,CHE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.68726366,43.68641476,43.44282399,42.767547,42.64338853,42.90161483,43.30081663,42.47460204,44.39170119,47.62511084,47.11611049,44.3227052,42.79257236,43.96555089,47.57327498,41.30246277,44.53079326,50.06363247,47.6891281,50.06613156,55.43561316,52.96439244,48.96183908,49.21558684,52.09846696,53.93996207,50.81874298,49.70741538,51.15525224,54.29518195,51.71727931,49.02154011,48.34218351,46.91189288,47.27783365,47.22265423,47.85674166,53.08897806,53.87316835,55.24316381,59.92200728,59.66525093,59.34907592,58.1050032,60.54408009,63.00726681,67.1250336,69.44128383,69.32871093,60.54444848,63.7034219,63.32932835,91.07565926,98.6720175,82.76364153,79.86218465,85.34327837,83.73472073,83.68504178,
Switzerland,CHE,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.702106345,8.95889998,8.405881671,8.110535283,7.225002707,5.901015593,5.632168721,5.693590827,5.906266407,5.9251832,5.546620247,5.372914066,5.087813926,4.584704199,4.816119489,4.313199323,4.124788351,4.748132455,4.631175396,5.346917453,5.456001618,5.166114863,5.244690533,,
Switzerland,CHE,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9478000000,9798000000,8944000000,8754000000,7646000000,7360000000,7085000000,7210000000,8614000000,9924000000,10548000000,11134000000,12236000000,13282000000,12990000000,13460000000,16483000000,17980000000,19093000000,19940000000,18761000000,18846000000,19494000000,,
Switzerland,CHE,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7420000000,7626000000,6987000000,6814000000,5767000000,5419000000,5141000000,5537000000,6883000000,8104000000,8801000000,9239000000,10109000000,10912000000,10936000000,11173000000,13764000000,15178000000,16152000000,16868000000,16293000000,16533000000,17081000000,,
Switzerland,CHE,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9459000000,8891000000,7945000000,7991000000,6839000000,6652000000,6782000000,7260000000,8614000000,9595000000,10047000000,10805000000,12167000000,14472000000,14140000000,14721000000,17211000000,16069000000,16783000000,17854000000,16428000000,16276000000,17032000000,,
Switzerland,CHE,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058000000,2172000000,1957000000,1940000000,1879000000,1941000000,1944000000,1673000000,1731000000,1820000000,1747000000,1895000000,2127000000,2370000000,2054000000,2287000000,2719000000,2802000000,2941000000,3072000000,2468000000,2313000000,2413000000,,
Switzerland,CHE,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895000000,1888000000,2091000000,2197000000,2296000000,2336000000,2508000000,1857000000,1879000000,1809000000,1905000000,2050000000,2553000000,3124000000,2527000000,2893000000,3448000000,3525000000,3562000000,3590000000,3211000000,2941000000,3102000000,,
Switzerland,CHE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.206972711,8.838863668,8.331186813,8.445567536,7.515140053,6.390972064,6.625840116,6.189825696,6.185069078,5.60962497,5.456375919,5.302804699,5.052729658,5.058210345,5.397501908,4.733323874,4.554941572,4.433902923,4.171517377,4.761928038,4.707830663,4.408706335,4.588585566,,
Switzerland,CHE,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11354000000,10779000000,10036000000,10188000000,9135000000,8988000000,9290000000,9117000000,10493000000,11404000000,11952000000,12855000000,14720000000,17596000000,16667000000,17614000000,20659000000,19594000000,20345000000,21444000000,19639000000,19217000000,20134000000,,
Switzerland,CHE,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11148000,12061000,12515000,11891000,11815000,12240000,11554000,11427000,8774000,,,,,11147000,10453000,10011000,10466000,12098000,12403000,12518000,13601000,13857000,15318000,,
Switzerland,CHE,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6946000,6730000,7039000,7185000,7154000,7821000,7455000,6868000,6530000,,7229000,7863000,8448000,8608000,8294000,8628000,8534000,8566000,8967000,9158000,9305000,9205000,9889000,,
Switzerland,CHE,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.924,71.243,71.539,71.834,72.127,72.417,72.706,72.993,73.279,73.561,73.843,73.992,74.046,74.1,74.154,74.208,74.262,74.316,74.37,74.424,74.477,74.466,74.406,74.346,74.286,74.227,74.167,74.107,74.046,73.986,73.926,73.869,73.815,73.762,73.708,73.654,73.6,73.546,73.492,73.438,73.383,73.375,73.401,73.427,73.452,73.478,73.504,73.53,73.556,73.581,73.607,73.631,73.653,73.674,73.696,73.718,73.739,73.761,73.797,
Switzerland,CHE,Urban population,SP.URB.TOTL,3778708,3871554,3987452,4090405,4175596,4241081,4302743,4373584,4446360,4513988,4564145,4597418,4635987,4673744,4702405,4703772,4680366,4667917,4671729,4684518,4706505,4731625,4755517,4772101,4785404,4802758,4823914,4850382,4882139,4917784,4964515,5023076,5075050,5117803,5154986,5185748,5204882,5213607,5225282,5246404,5272018,5304905,5347082,5388808,5427827,5464643,5500991,5552336,5625324,5697988,5759681,5825978,5889928,5959745,6034707,6105617,6174416,6234162,6284953,
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2.669823061,2.427382457,2.949645359,2.549155674,2.061311545,1.556108697,1.443453672,1.633008398,1.650297365,1.509523607,1.105018188,0.726363968,0.835427978,0.811134221,0.611361643,0.029066007,-0.498842803,-0.266337837,0.081630507,0.273379015,0.46825655,0.532310094,0.503672244,0.34812514,0.278378271,0.361988438,0.43952955,0.5471833,0.652597877,0.727457903,0.94575864,1.172688611,1.029388204,0.83888683,0.723915626,0.594969192,0.368293773,0.167490738,0.223682901,0.403412185,0.487032192,0.621865281,0.791912728,0.777321863,0.72146595,0.675992501,0.662946313,0.929048228,1.305980633,1.283458364,1.076896116,1.144479112,1.091689113,1.178392145,1.249960832,1.168186391,1.120513599,0.962986439,0.811419636,
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,29.076,28.757,28.461,28.166,27.873,27.583,27.294,27.007,26.721,26.439,26.157,26.008,25.954,25.9,25.846,25.792,25.738,25.684,25.63,25.576,25.523,25.534,25.594,25.654,25.714,25.773,25.833,25.893,25.954,26.014,26.074,26.131,26.185,26.238,26.292,26.346,26.4,26.454,26.508,26.562,26.617,26.625,26.599,26.573,26.548,26.522,26.496,26.47,26.444,26.419,26.393,26.369,26.347,26.326,26.304,26.282,26.261,26.239,26.203,
Switzerland,CHE,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.968904227,0.875430859,1.500328387,1.095802615,0.608553804,0.108949374,-0.00817173,0.181972303,0.194656426,0.064431542,-0.349909021,-0.046462523,0.554653607,0.529926618,0.32982949,-0.252912599,-0.781214155,-0.548991533,-0.201534785,-0.010062562,0.189651752,0.590107519,0.819035461,0.662919066,0.592711747,0.67062658,0.752912094,0.860111011,0.97024488,1.039489068,1.257210252,1.468206081,1.308969561,1.11292209,1.002776441,0.873373199,0.646391319,0.445238876,0.501062479,0.680434087,0.768806714,0.66283277,0.658726253,0.644160562,0.593305764,0.542617878,0.529452634,0.795538994,1.17232013,1.154923345,0.943070245,1.020904665,0.978365696,1.070130268,1.136501349,1.054660953,1.012097902,0.849346228,0.625363333,
Switzerland,CHE,Rural population,SP.RUR.TOTL,1549119,1562740,1586363,1603842,1613632,1615391,1615259,1618201,1621354,1622399,1616732,1615981,1624969,1633603,1639000,1634860,1622138,1613257,1610009,1609847,1612903,1622449,1635792,1646672,1656461,1667607,1680210,1694724,1711247,1729128,1751004,1776902,1800314,1820462,1838809,1854939,1866968,1875299,1884719,1897587,1912232,1924949,1937671,1950193,1961798,1972472,1982943,1998781,2022351,2045843,2065228,2086420,2106933,2129601,2153942,2176779,2198922,2217678,2231590,
Switzerland,CHE,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,99.8,,,,,,,100,100,100,,,,,,,,
Switzerland,CHE,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,100,,
Switzerland,CHE,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
Switzerland,CHE,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,
Switzerland,CHE,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.43769262,48.48366347,48.53525092,48.58938501,48.64267524,48.69232685,48.73892232,48.7821103,48.81876241,48.84472495,48.85765345,48.85660067,48.84342198,48.82123874,48.79419602,48.76570747,48.73598815,48.70522964,48.67703198,48.65582615,48.64481599,48.64563898,48.65747494,48.67697184,48.69968531,48.72207332,48.74347429,48.76435987,48.78366228,48.80036863,48.81400862,48.82401934,48.8304858,48.83439752,48.83671425,48.83866372,48.84076176,48.84331237,48.84681198,48.85155103,48.85824896,48.86645734,48.8770117,48.89268739,48.91694503,48.95206569,48.99843268,49.05406485,49.11585283,49.17893694,49.24006304,49.29844335,49.35412136,49.4055773,49.45156613,49.49138671,49.52440448,49.55100034,49.57287534,
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,2580676,2634745,2705265,2766800,2816035,2851652,2884370,2922919,2962183,2997301,3019831,3035656,3058065,3079325,3094238,3091079,3071588,3059260,3057764,3062575,3074064,3090980,3109850,3124464,3137168,3152496,3170336,3191679,3216495,3243718,3278114,3320023,3357274,3388260,3415540,3438577,3453945,3462457,3473009,3489950,3510099,3532974,3560570,3588235,3614779,3640621,3667010,3704130,3756221,3808334,3852990,3900689,3946780,3996588,4049415,4099073,4146846,4187971,4221895,
Switzerland,CHE,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.56230738,51.51633653,51.46474908,51.41061499,51.35732476,51.30767315,51.26107768,51.2178897,51.18123759,51.15527505,51.14234655,51.14339933,51.15657802,51.17876126,51.20580398,51.23429253,51.26401185,51.29477036,51.32296802,51.34417385,51.35518401,51.35436102,51.34252506,51.32302816,51.30031469,51.27792668,51.25652571,51.23564013,51.21633772,51.19963137,51.18599138,51.17598066,51.1695142,51.16560248,51.16328575,51.16133628,51.15923824,51.15668763,51.15318802,51.14844897,51.14175104,51.13354266,51.1229883,51.10731261,51.08305497,51.04793431,51.00156732,50.94593515,50.88414717,50.82106306,50.75993696,50.70155665,50.64587864,50.5944227,50.54843387,50.50861329,50.47559552,50.44899966,50.42712466,
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,2747151,2799549,2868550,2927447,2973193,3004820,3033632,3068866,3105531,3139086,3161046,3177743,3202891,3228022,3247167,3247553,3230916,3221914,3223974,3231790,3245344,3263094,3281459,3294309,3304697,3317869,3333788,3353427,3376891,3403194,3437405,3479955,3518090,3550005,3578255,3602110,3617905,3626449,3636992,3654041,3674151,3696880,3724183,3750766,3774846,3796494,3816924,3846987,3891454,3935497,3971919,4011709,4050081,4092758,4139234,4183323,4226492,4263869,4294648,
Switzerland,CHE,"Population, total",SP.POP.TOTL,5327827,5434294,5573815,5694247,5789228,5856472,5918002,5991785,6067714,6136387,6180877,6213399,6260956,6307347,6341405,6338632,6302504,6281174,6281738,6294365,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8516543,
Switzerland,CHE,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.37556,,,,2313.30008,,,,2331.48552,,,,2846.22343,,,,2674.9107,,,2927.12454,,,,
Switzerland,CHE,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130.49971,,,,3642.26168,,,,3457.07719,,,,3288.16746,,,,4455.48684,,,5257.35751,,,,
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2.172273752,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,0.933155889,0.762633818,
Switzerland,CHE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,36.72294279,37.11963348,37.22635572,37.12956888,36.93684892,36.69652392,36.72794203,36.71722747,36.67798198,36.58871743,36.41921354,36.37080189,36.1987862,35.90222573,35.46329843,34.85933088,34.12555741,33.30631311,32.36705386,31.32636459,30.25742991,29.29380724,28.35944682,27.5025272,26.75246236,26.115254,25.77758828,25.43536638,25.13735935,24.95326708,24.92163436,25.00552,25.250108,25.58535393,25.88687386,26.07140623,26.25464672,26.30610397,26.23626655,26.09823127,25.92351485,25.59111539,25.22798318,24.83457373,24.41259285,23.98059946,23.54459817,23.12300902,22.73541024,22.39932698,22.12826484,22.01531247,21.92942431,21.89965106,21.93308368,22.01082036,22.15846951,22.29870964,22.43401793,
Switzerland,CHE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,15.5468888,15.680544,15.77987454,15.85596448,15.92281327,15.99138488,16.25802349,16.52491092,16.79364252,17.06091989,17.32282995,17.73395484,18.11902495,18.47870091,18.81395369,19.12430009,19.60282611,20.05399324,20.45053145,20.75326503,20.9466214,20.94411399,20.83098156,20.67300711,20.55929331,20.53929565,20.64349308,20.81006367,21.00806734,21.19097592,21.3344667,21.47605654,21.57541509,21.63799584,21.67583317,21.69857613,21.93441991,22.15555193,22.35775416,22.53571411,22.69050697,22.80563369,22.89254078,22.97410599,23.0816443,23.23603567,23.4516935,23.71257851,24.0248367,24.39352793,24.82188777,25.16796782,25.56025659,25.98676447,26.40480498,26.77801523,27.2323055,27.63387086,28.01922979,
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,52.26983159,52.80017748,53.00623026,52.98553337,52.85966219,52.6879088,52.98596552,53.24213839,53.4716245,53.64963732,53.74204348,54.10475673,54.31781115,54.38092665,54.27725212,53.98363097,53.72838352,53.36030635,52.81758531,52.07962962,51.20405131,50.23792123,49.19042837,48.17553431,47.31175567,46.65454965,46.42108135,46.24543004,46.14542669,46.144243,46.25610106,46.48157654,46.82552309,47.22334978,47.56270702,47.76998237,48.18906663,48.4616559,48.59402071,48.63394538,48.61402182,48.39674908,48.12052396,47.80867973,47.49423715,47.21663512,46.99629167,46.83558753,46.76024693,46.79285491,46.95015261,47.18328028,47.48968089,47.88641553,48.33788867,48.78883559,49.39077501,49.9325805,50.45324773,
Switzerland,CHE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,,,1.052,,,,,1.052,,,,,1.052,,,,,1.052,,,,,1.052,,,,,1.052,,,1.052,,1.052,,,,,1.052,,,,,1.052,,,,,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,,
Switzerland,CHE,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,1.181817009,1.241995185,1.27946085,1.291053336,1.27471648,1.231094163,1.283534272,1.314213713,1.321986256,1.306911887,1.269915745,1.334575792,1.380847609,1.407768965,1.41582587,1.406401583,1.501537776,1.580290057,1.64184471,1.686331379,1.714332075,1.822808765,1.910373693,1.974940778,2.016981594,2.037938786,2.155529243,2.249744791,2.31865709,2.36173784,2.379805723,2.488784132,2.572287262,2.620554948,2.623115311,2.579790301,2.63223121,2.649507269,2.646974429,2.641116312,2.639100506,2.741684644,2.837376615,2.919944238,2.98179171,3.022013274,3.123156274,3.202262903,3.266252067,3.321027569,3.370458643,3.461473537,3.539626864,3.606576446,3.661116556,3.705260523,3.811037943,3.899251826,3.980298089,
Switzerland,CHE,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.855597938,1.935297339,1.987608609,2.013489235,2.014864886,1.995718264,2.080561192,2.143361857,2.184345465,2.205157113,2.209373593,2.321428571,2.413707057,2.488167001,2.548719061,2.600491017,2.77613578,2.938637784,3.089233071,3.230614239,3.365928392,3.555453834,3.723843971,3.871694877,4.001503089,4.118362934,4.311816747,4.483197751,4.633739528,4.763362449,4.874081553,5.023788535,5.148886748,5.242460378,5.290658908,5.290191313,5.327082895,5.310269988,5.272283662,5.24924517,5.259883409,5.350253857,5.445438471,5.538157546,5.618515422,5.684946874,5.801859622,5.902825885,5.996968142,6.088533824,6.17946261,6.226967253,6.245245918,6.246954704,6.240516528,6.23289917,6.269002027,6.293565314,6.318468783,
Switzerland,CHE,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.680049698,1.660890019,1.636218422,1.61167661,1.592405969,1.581255571,1.584994063,1.589622451,1.59835839,1.61405314,1.638348707,1.675569888,1.714220025,1.756651406,1.804930802,1.860532544,1.930146077,2.000126662,2.071815955,2.144985793,2.219213226,2.270029853,2.314978877,2.357131084,2.399208707,2.442503074,2.471516753,2.505536484,2.533321484,2.535986552,2.506301705,2.433577399,2.331528193,2.233392281,2.179200765,2.184914583,2.239931856,2.334285593,2.441755535,2.531357502,2.591855527,2.611903285,2.61618739,2.618736876,2.635054866,2.670271018,2.691690082,2.727065199,2.768310819,2.80632062,2.838052367,2.838927025,2.841220045,2.857519413,2.902146059,2.977505419,3.054044683,3.153774333,3.271371894,
Switzerland,CHE,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.261901352,2.255356304,2.25326995,2.259051101,2.274758393,2.301609256,2.321687914,2.349229964,2.388714285,2.443529944,2.514076412,2.572090531,2.640133786,2.719346376,2.808879432,2.907661332,3.000884216,3.099118313,3.205236219,3.318719365,3.436115813,3.488121785,3.540270726,3.595769222,3.655810818,3.718266205,3.733974229,3.759551093,3.780129262,3.771599704,3.722331316,3.593771676,3.424238405,3.25559612,3.15004548,3.139367662,3.192050438,3.324380561,3.49196688,3.638711287,3.737567217,3.750184556,3.739604196,3.722058382,3.714920196,3.722216241,3.708648237,3.696792635,3.678396209,3.65399268,3.630415992,3.566281181,3.522945959,3.508254077,3.529503091,3.584987875,3.648294534,3.738561816,3.847928765,
Switzerland,CHE,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.506215203,2.475782762,2.454121111,2.444297814,2.448490615,2.466816633,2.488051856,2.517694308,2.555738326,2.60233872,2.658427505,2.714852844,2.777317444,2.844899002,2.915936737,2.989711672,3.059521662,3.127388111,3.196554232,3.268476614,3.340826019,3.368671538,3.401999715,3.427981398,3.426656762,3.388931555,3.28763294,3.155236674,3.027957065,2.951978173,2.946327891,2.976590943,3.061342312,3.16825284,3.254724081,3.299089892,3.311489469,3.299646545,3.284541524,3.288103497,3.316918401,3.33791497,3.377881928,3.427612588,3.473872198,3.50835177,3.508566931,3.500759224,3.500813031,3.531802779,3.605595428,3.696156666,3.81101445,3.933242092,4.049978351,4.159842618,4.287845386,4.429618428,4.563679848,
Switzerland,CHE,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.23882179,3.232353713,3.236238162,3.253694713,3.287917014,3.339519554,3.384570006,3.44553728,3.518599472,3.5992566,3.685235154,3.748833691,3.81973543,3.897414114,3.980589602,4.067688966,4.143960917,4.219151519,4.293971516,4.368700747,4.441174885,4.453750584,4.47480582,4.486872382,4.465443268,4.39909429,4.25141635,4.061073032,3.871812113,3.748507915,3.724915493,3.760185271,3.884925244,4.052031948,4.195393864,4.2779256,4.305475669,4.292740179,4.259484534,4.232161327,4.22267087,4.196116227,4.182730456,4.174562175,4.163868978,4.148516317,4.106605266,4.06535465,4.038583999,4.04439777,4.09155335,4.155909529,4.252038785,4.361095383,4.467857568,4.569026862,4.683730624,4.808169035,4.92354198,
Switzerland,CHE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.21008658,10.26212181,10.31322335,10.36435207,10.41662035,10.47324282,10.62713462,10.78352747,10.94250681,11.1037826,11.26746343,11.50771996,11.74137234,11.96955185,12.19489742,12.41969221,12.75159904,13.07638708,13.38230898,13.64631143,13.85321886,13.94063621,13.96267826,13.95170012,13.95632112,14.00521551,14.09871461,14.22955529,14.37477531,14.50003562,14.5870623,14.66126235,14.69459463,14.69739615,14.68923378,14.68402425,14.80164984,14.92341807,15.04620144,15.16189608,15.26807798,15.36801822,15.45534257,15.54313704,15.64918292,15.78356629,15.95393806,16.14906338,16.37012072,16.61765556,16.89136761,17.09975171,17.33019381,17.57211047,17.80044655,17.99733029,18.2289037,18.43086713,18.62321656,
Switzerland,CHE,"Population ages 65 and above, total",SP.POP.65UP.TO,543976,557674,574840,590172,603042,613363,628914,646126,663960,681371,696428,715021,735122,754961,773328,787239,803670,821351,840642,858949,875441,885798,892398,895528,899047,906189,916998,931339,947784,963805,979597,996963,1010307,1019744,1027335,1033856,1046750,1057907,1069785,1083164,1096897,1111085,1125884,1140711,1156416,1173842,1193982,1219435,1251934,1286843,1321734,1353000,1385872,1421469,1457616,1490610,1526368,1557747,1586054,
Switzerland,CHE,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,8.78201577,8.794375257,8.80122171,8.80360162,8.803431968,8.804133961,8.918452135,9.029913383,9.13900599,9.245838263,9.351382289,9.556282009,9.749415558,9.933156364,10.11099037,10.28606303,10.57067568,10.84413887,11.09410568,11.29770758,11.44202078,11.5153961,11.52342874,11.49599098,11.47666925,11.48997663,11.57205212,11.67844518,11.78732829,11.86757968,11.90447891,11.97239237,11.99448057,11.98278442,11.95857152,11.93627547,12.08177281,12.23264594,12.38273309,12.52087647,12.64337519,12.80220557,12.94407506,13.08054314,13.22984449,13.40262721,13.62099935,13.86144318,14.12435203,14.40873679,14.71281114,14.99655466,15.29650852,15.59935171,15.87820297,16.11491824,16.39552079,16.64062806,16.87387256,
Switzerland,CHE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,226635,231709,238096,243578,247908,251063,257241,263937,270714,277126,282396,290096,298143,305874,312858,317950,324688,331750,339232,346001,351735,355939,358361,359188,360042,362221,366873,372738,379139,384951,390242,397486,402688,406008,408450,410438,417298,423550,430053,436972,443795,452299,460883,469361,478230,487939,499483,513446,530542,548733,566883,584969,603720,623442,642974,660562,679897,696905,712397,
