STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00053152,"SANTA BARBARA 11 W, CA US",9/22/2010,0.2,,22.7,8.9
USW00053152,"SANTA BARBARA 11 W, CA US",9/23/2010,0,,20.1,7.6
USW00053152,"SANTA BARBARA 11 W, CA US",9/24/2010,0.3,,21.9,11.1
USW00053152,"SANTA BARBARA 11 W, CA US",9/25/2010,0,,24,10.8
USW00053152,"SANTA BARBARA 11 W, CA US",9/26/2010,0,,24.6,12.3
USW00053152,"SANTA BARBARA 11 W, CA US",9/27/2010,0,,29.8,13.9
USW00053152,"SANTA BARBARA 11 W, CA US",9/28/2010,0,,28.9,16.1
USW00053152,"SANTA BARBARA 11 W, CA US",9/29/2010,0,,25.1,13.9
USW00053152,"SANTA BARBARA 11 W, CA US",9/30/2010,0,,22.3,14.3
USW00053152,"SANTA BARBARA 11 W, CA US",10/1/2010,0,,21.6,15.1
USW00053152,"SANTA BARBARA 11 W, CA US",10/2/2010,0,,23.6,14.3
USW00053152,"SANTA BARBARA 11 W, CA US",10/3/2010,0,,17,15.1
USW00053152,"SANTA BARBARA 11 W, CA US",10/4/2010,0.5,,23.1,13.6
USW00053152,"SANTA BARBARA 11 W, CA US",10/5/2010,0.9,,19.6,9.8
USW00053152,"SANTA BARBARA 11 W, CA US",10/6/2010,14.7,,18.3,12.1
USW00053152,"SANTA BARBARA 11 W, CA US",10/7/2010,0,,20.6,11.3
USW00053152,"SANTA BARBARA 11 W, CA US",10/8/2010,0,,20.2,9
USW00053152,"SANTA BARBARA 11 W, CA US",10/9/2010,0,,22.3,10.4
USW00053152,"SANTA BARBARA 11 W, CA US",10/10/2010,0,,24.2,11.5
USW00053152,"SANTA BARBARA 11 W, CA US",10/11/2010,0,,22.5,13.8
USW00053152,"SANTA BARBARA 11 W, CA US",10/12/2010,0,,20.4,15.2
USW00053152,"SANTA BARBARA 11 W, CA US",10/13/2010,0,,17.3,14.2
USW00053152,"SANTA BARBARA 11 W, CA US",10/14/2010,0,,18.7,14.4
USW00053152,"SANTA BARBARA 11 W, CA US",10/15/2010,0,,17.3,15.5
USW00053152,"SANTA BARBARA 11 W, CA US",10/16/2010,0.2,,16.9,15.3
USW00053152,"SANTA BARBARA 11 W, CA US",10/17/2010,2.5,,16.5,14.7
USW00053152,"SANTA BARBARA 11 W, CA US",10/18/2010,1.3,,19.8,13.8
USW00053152,"SANTA BARBARA 11 W, CA US",10/19/2010,11.3,,19.2,14.2
USW00053152,"SANTA BARBARA 11 W, CA US",10/20/2010,0,,19.6,14.8
USW00053152,"SANTA BARBARA 11 W, CA US",10/21/2010,0,,17.6,12.3
USW00053152,"SANTA BARBARA 11 W, CA US",10/22/2010,0,,19.2,10.4
USW00053152,"SANTA BARBARA 11 W, CA US",10/23/2010,0,,19.6,12.7
USW00053152,"SANTA BARBARA 11 W, CA US",10/24/2010,0,,19.3,11.5
USW00053152,"SANTA BARBARA 11 W, CA US",10/26/2010,0,,26.7,9.9
USW00053152,"SANTA BARBARA 11 W, CA US",10/27/2010,0,,22,7.4
USW00053152,"SANTA BARBARA 11 W, CA US",10/28/2010,0,,23.2,7.4
USW00053152,"SANTA BARBARA 11 W, CA US",10/29/2010,0,,19.9,7.5
USW00053152,"SANTA BARBARA 11 W, CA US",10/30/2010,0,,18.2,10
USW00053152,"SANTA BARBARA 11 W, CA US",10/31/2010,0,,18.6,7.9
USW00053152,"SANTA BARBARA 11 W, CA US",11/1/2010,0,,21.6,7.8
USW00053152,"SANTA BARBARA 11 W, CA US",11/2/2010,0.2,,27.9,10.2
USW00053152,"SANTA BARBARA 11 W, CA US",11/3/2010,0,,24.5,11.1
USW00053152,"SANTA BARBARA 11 W, CA US",11/4/2010,0.4,,27.9,12.1
USW00053152,"SANTA BARBARA 11 W, CA US",11/5/2010,0.2,,25,10.3
USW00053152,"SANTA BARBARA 11 W, CA US",11/6/2010,0,,19.8,11.2
USW00053152,"SANTA BARBARA 11 W, CA US",11/7/2010,5.2,,18.9,8.9
USW00053152,"SANTA BARBARA 11 W, CA US",11/8/2010,0,,19.7,9.2
USW00053152,"SANTA BARBARA 11 W, CA US",11/9/2010,0,,17.9,5.9
USW00053152,"SANTA BARBARA 11 W, CA US",11/10/2010,0,,21.9,7
USW00053152,"SANTA BARBARA 11 W, CA US",11/11/2010,0,,18.9,7.3
USW00053152,"SANTA BARBARA 11 W, CA US",11/12/2010,0,,18.1,4.2
USW00053152,"SANTA BARBARA 11 W, CA US",11/13/2010,0,,20.5,5.6
USW00053152,"SANTA BARBARA 11 W, CA US",11/14/2010,0,,21.8,7
USW00053152,"SANTA BARBARA 11 W, CA US",11/15/2010,0,,20.8,7.6
USW00053152,"SANTA BARBARA 11 W, CA US",11/16/2010,0.2,,14.7,7.3
USW00053152,"SANTA BARBARA 11 W, CA US",11/17/2010,0,,16.1,8.3
USW00053152,"SANTA BARBARA 11 W, CA US",11/18/2010,0,,15.8,7.9
USW00053152,"SANTA BARBARA 11 W, CA US",11/19/2010,0.7,,14.9,12.1
USW00053152,"SANTA BARBARA 11 W, CA US",11/20/2010,9.8,,16.2,6.8
USW00053152,"SANTA BARBARA 11 W, CA US",11/21/2010,5.3,,15.7,8.6
USW00053152,"SANTA BARBARA 11 W, CA US",11/22/2010,0,,18.2,9.4
USW00053152,"SANTA BARBARA 11 W, CA US",11/23/2010,0,,14.6,5
USW00053152,"SANTA BARBARA 11 W, CA US",11/24/2010,0,,14.5,4.8
USW00053152,"SANTA BARBARA 11 W, CA US",11/25/2010,0.2,,14.6,1.6
USW00053152,"SANTA BARBARA 11 W, CA US",11/26/2010,0.2,,14.8,1.1
USW00053152,"SANTA BARBARA 11 W, CA US",11/27/2010,0.2,,15.3,1.8
USW00053152,"SANTA BARBARA 11 W, CA US",11/28/2010,0,,15.7,5.9
USW00053152,"SANTA BARBARA 11 W, CA US",11/29/2010,0,,13.7,2.6
USW00053152,"SANTA BARBARA 11 W, CA US",11/30/2010,0,,14.5,0.6
USW00053152,"SANTA BARBARA 11 W, CA US",12/1/2010,0,,15.1,2
USW00053152,"SANTA BARBARA 11 W, CA US",12/2/2010,0,,16.9,3.5
USW00053152,"SANTA BARBARA 11 W, CA US",12/3/2010,0,,16.3,5.7
USW00053152,"SANTA BARBARA 11 W, CA US",12/4/2010,0.2,,14.7,9.7
USW00053152,"SANTA BARBARA 11 W, CA US",12/5/2010,14,,15.3,7.3
USW00053152,"SANTA BARBARA 11 W, CA US",12/6/2010,0,,16,5.4
USW00053152,"SANTA BARBARA 11 W, CA US",12/7/2010,0,,15.7,4.1
USW00053152,"SANTA BARBARA 11 W, CA US",12/8/2010,0,,16.1,4.1
USW00053152,"SANTA BARBARA 11 W, CA US",12/9/2010,0,,19.6,7.5
USW00053152,"SANTA BARBARA 11 W, CA US",12/10/2010,0,,22.3,11.5
USW00053152,"SANTA BARBARA 11 W, CA US",12/11/2010,0,,21.6,10.9
USW00053152,"SANTA BARBARA 11 W, CA US",12/12/2010,0,,21.5,8.9
USW00053152,"SANTA BARBARA 11 W, CA US",12/13/2010,0.2,,16.8,6.7
USW00053152,"SANTA BARBARA 11 W, CA US",12/14/2010,0,,13.1,8.6
USW00053152,"SANTA BARBARA 11 W, CA US",12/15/2010,0,,13.7,11.2
USW00053152,"SANTA BARBARA 11 W, CA US",12/16/2010,0.2,,14.7,9
USW00053152,"SANTA BARBARA 11 W, CA US",12/17/2010,16.3,,14,10.5
USW00053152,"SANTA BARBARA 11 W, CA US",12/18/2010,72.4,,14.2,12.8
USW00053152,"SANTA BARBARA 11 W, CA US",12/19/2010,59.2,,15.6,12.7
USW00053152,"SANTA BARBARA 11 W, CA US",12/20/2010,16.2,,12.7,10.7
USW00053152,"SANTA BARBARA 11 W, CA US",12/21/2010,13.2,,14.2,10.3
USW00053152,"SANTA BARBARA 11 W, CA US",12/22/2010,21.4,,,
USW00053152,"SANTA BARBARA 11 W, CA US",12/23/2010,0.2,,,
USW00053152,"SANTA BARBARA 11 W, CA US",12/24/2010,0,,14.8,5
USW00053152,"SANTA BARBARA 11 W, CA US",12/25/2010,24.4,,13.5,5.4
USW00053152,"SANTA BARBARA 11 W, CA US",12/26/2010,0,,16,5.5
USW00053152,"SANTA BARBARA 11 W, CA US",12/27/2010,0.4,,16.2,3
USW00053152,"SANTA BARBARA 11 W, CA US",12/28/2010,0,,15.7,3.8
USW00053152,"SANTA BARBARA 11 W, CA US",12/29/2010,19.4,,15.3,8.9
USW00053152,"SANTA BARBARA 11 W, CA US",12/30/2010,0,,13.6,4.8
USW00053152,"SANTA BARBARA 11 W, CA US",12/31/2010,0.7,,12,1.8
USW00053152,"SANTA BARBARA 11 W, CA US",1/1/2011,0.6,,13.2,3
USW00053152,"SANTA BARBARA 11 W, CA US",1/2/2011,26.8,,12.5,7.7
USW00053152,"SANTA BARBARA 11 W, CA US",1/3/2011,2,,12.9,5.1
USW00053152,"SANTA BARBARA 11 W, CA US",1/4/2011,0,,15.2,1.9
USW00053152,"SANTA BARBARA 11 W, CA US",1/5/2011,0,,14.2,2.1
USW00053152,"SANTA BARBARA 11 W, CA US",1/6/2011,0,,15.9,3.3
USW00053152,"SANTA BARBARA 11 W, CA US",1/7/2011,0.2,,15.1,6.5
USW00053152,"SANTA BARBARA 11 W, CA US",1/8/2011,0.2,,13.3,2.7
USW00053152,"SANTA BARBARA 11 W, CA US",1/9/2011,0,,13.4,2.4
USW00053152,"SANTA BARBARA 11 W, CA US",1/10/2011,0.2,,13.9,2.2
USW00053152,"SANTA BARBARA 11 W, CA US",1/11/2011,0,,14.2,5.7
USW00053152,"SANTA BARBARA 11 W, CA US",1/12/2011,0,,16.1,4.9
USW00053152,"SANTA BARBARA 11 W, CA US",1/13/2011,0,,,3.2
USW00053152,"SANTA BARBARA 11 W, CA US",1/14/2011,0,,22.6,7.6
USW00053152,"SANTA BARBARA 11 W, CA US",1/15/2011,0,,,6.3
USW00053152,"SANTA BARBARA 11 W, CA US",1/16/2011,0,,25.5,9.8
USW00053152,"SANTA BARBARA 11 W, CA US",1/17/2011,0,,26.4,12.3
USW00053152,"SANTA BARBARA 11 W, CA US",1/18/2011,0,,21.1,8.3
USW00053152,"SANTA BARBARA 11 W, CA US",1/19/2011,0.9,,21.5,8.3
USW00053152,"SANTA BARBARA 11 W, CA US",1/20/2011,0.9,,18.5,6
USW00053152,"SANTA BARBARA 11 W, CA US",1/21/2011,0.7,,17.8,4
USW00053152,"SANTA BARBARA 11 W, CA US",1/22/2011,0.6,,17,4.6
USW00053152,"SANTA BARBARA 11 W, CA US",1/23/2011,0.7,,18.6,4
USW00053152,"SANTA BARBARA 11 W, CA US",1/24/2011,0.9,,19.5,3.7
USW00053152,"SANTA BARBARA 11 W, CA US",1/25/2011,0.5,,19.6,5.4
USW00053152,"SANTA BARBARA 11 W, CA US",1/26/2011,0.6,,22.3,5.3
USW00053152,"SANTA BARBARA 11 W, CA US",1/27/2011,0.9,,18.8,4.7
USW00053152,"SANTA BARBARA 11 W, CA US",1/28/2011,0.6,,18.3,3.7
USW00053152,"SANTA BARBARA 11 W, CA US",1/29/2011,0.7,,14.4,4.4
USW00053152,"SANTA BARBARA 11 W, CA US",1/30/2011,3.2,,15.1,7.2
USW00053152,"SANTA BARBARA 11 W, CA US",1/31/2011,0,,19.9,5.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/1/2011,0.6,,15,5.8
USW00053152,"SANTA BARBARA 11 W, CA US",2/2/2011,0.9,,15.3,3.6
USW00053152,"SANTA BARBARA 11 W, CA US",2/3/2011,0.6,,15.3,2.7
USW00053152,"SANTA BARBARA 11 W, CA US",2/4/2011,0.5,,15.5,3.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/5/2011,0.5,,15.4,4.8
USW00053152,"SANTA BARBARA 11 W, CA US",2/6/2011,0.4,,21.1,7
USW00053152,"SANTA BARBARA 11 W, CA US",2/7/2011,0.7,,17.5,7.7
USW00053152,"SANTA BARBARA 11 W, CA US",2/8/2011,0.9,,16,6.8
USW00053152,"SANTA BARBARA 11 W, CA US",2/9/2011,0.6,,16.9,3.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/10/2011,0,,16.8,1.8
USW00053152,"SANTA BARBARA 11 W, CA US",2/11/2011,0,,18.7,2.2
USW00053152,"SANTA BARBARA 11 W, CA US",2/12/2011,0,,21.5,2.7
USW00053152,"SANTA BARBARA 11 W, CA US",2/13/2011,0,,16.5,4.2
USW00053152,"SANTA BARBARA 11 W, CA US",2/14/2011,1.5,,15,4.2
USW00053152,"SANTA BARBARA 11 W, CA US",2/15/2011,2.1,,15.3,11.5
USW00053152,"SANTA BARBARA 11 W, CA US",2/16/2011,17.7,,15.5,4.7
USW00053152,"SANTA BARBARA 11 W, CA US",2/17/2011,0,,13.6,2.5
USW00053152,"SANTA BARBARA 11 W, CA US",2/18/2011,33.5,,12.9,10.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/19/2011,13.7,,11.7,2.8
USW00053152,"SANTA BARBARA 11 W, CA US",2/20/2011,0,,13.9,2.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/21/2011,0,,13.5,4.5
USW00053152,"SANTA BARBARA 11 W, CA US",2/22/2011,0,,14.5,5.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/23/2011,0,,15.5,2.9
USW00053152,"SANTA BARBARA 11 W, CA US",2/24/2011,0,,15.9,2.1
USW00053152,"SANTA BARBARA 11 W, CA US",2/25/2011,24.7,,12.2,6.4
USW00053152,"SANTA BARBARA 11 W, CA US",2/26/2011,1.1,,12,4.5
USW00053152,"SANTA BARBARA 11 W, CA US",2/27/2011,0,,14.4,2.5
USW00053152,"SANTA BARBARA 11 W, CA US",3/1/2011,0,,14.6,1.9
USW00053152,"SANTA BARBARA 11 W, CA US",3/2/2011,8.4,,12.7,8.3
USW00053152,"SANTA BARBARA 11 W, CA US",3/3/2011,0,,15.2,9.7
USW00053152,"SANTA BARBARA 11 W, CA US",3/4/2011,0,,17.6,6.6
USW00053152,"SANTA BARBARA 11 W, CA US",3/5/2011,0,,17.1,5.7
USW00053152,"SANTA BARBARA 11 W, CA US",3/6/2011,0,,16.3,7.6
USW00053152,"SANTA BARBARA 11 W, CA US",3/7/2011,0,,17.5,11.7
USW00053152,"SANTA BARBARA 11 W, CA US",3/8/2011,0,,20.2,7.5
USW00053152,"SANTA BARBARA 11 W, CA US",3/9/2011,0,,19,6.3
USW00053152,"SANTA BARBARA 11 W, CA US",3/10/2011,0,,22.1,6.2
USW00053152,"SANTA BARBARA 11 W, CA US",3/11/2011,0,,18.5,8.2
USW00053152,"SANTA BARBARA 11 W, CA US",3/12/2011,0.2,,15.5,7.5
USW00053152,"SANTA BARBARA 11 W, CA US",3/13/2011,0,,19.1,6
USW00053152,"SANTA BARBARA 11 W, CA US",3/14/2011,0,,23,7.9
USW00053152,"SANTA BARBARA 11 W, CA US",3/15/2011,0,,25.3,11.7
USW00053152,"SANTA BARBARA 11 W, CA US",3/16/2011,0,,20.3,12
USW00053152,"SANTA BARBARA 11 W, CA US",3/17/2011,0,,21.6,9.8
USW00053152,"SANTA BARBARA 11 W, CA US",3/18/2011,2,,15.6,5.1
USW00053152,"SANTA BARBARA 11 W, CA US",3/19/2011,23.1,,12.3,7.8
USW00053152,"SANTA BARBARA 11 W, CA US",3/20/2011,98.4,,12.2,7.2
USW00053152,"SANTA BARBARA 11 W, CA US",3/21/2011,0.9,,13.7,5.2
USW00053152,"SANTA BARBARA 11 W, CA US",3/22/2011,0.5,,13.8,3.4
USW00053152,"SANTA BARBARA 11 W, CA US",3/23/2011,9.4,,11.3,5.2
USW00053152,"SANTA BARBARA 11 W, CA US",3/24/2011,11.7,,13.7,5.3
USW00053152,"SANTA BARBARA 11 W, CA US",3/25/2011,0.5,,14.1,8.4
USW00053152,"SANTA BARBARA 11 W, CA US",3/26/2011,1,,14,5.3
USW00053152,"SANTA BARBARA 11 W, CA US",3/27/2011,0.6,,16.6,9.2
USW00053152,"SANTA BARBARA 11 W, CA US",3/28/2011,0.3,,19.7,7.3
USW00053152,"SANTA BARBARA 11 W, CA US",3/29/2011,0.2,,20.2,5.6
USW00053152,"SANTA BARBARA 11 W, CA US",3/30/2011,0,,20.8,11.8
USW00053152,"SANTA BARBARA 11 W, CA US",3/31/2011,0,,25.5,11
USW00053152,"SANTA BARBARA 11 W, CA US",4/1/2011,0,,21.6,11.9
USW00053152,"SANTA BARBARA 11 W, CA US",4/2/2011,0.3,,14.7,12.7
USW00053152,"SANTA BARBARA 11 W, CA US",4/3/2011,0,,16,9
USW00053152,"SANTA BARBARA 11 W, CA US",4/4/2011,0.3,,17.5,7.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/5/2011,0.3,,17.4,8.6
USW00053152,"SANTA BARBARA 11 W, CA US",4/6/2011,0.2,,17.1,9.4
USW00053152,"SANTA BARBARA 11 W, CA US",4/7/2011,0.4,,15.3,6.5
USW00053152,"SANTA BARBARA 11 W, CA US",4/8/2011,0.4,,12,3.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/9/2011,0.3,,15.1,2
USW00053152,"SANTA BARBARA 11 W, CA US",4/10/2011,0.2,,15.3,5.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/11/2011,0,,17.1,8.4
USW00053152,"SANTA BARBARA 11 W, CA US",4/12/2011,0,,17.6,6.4
USW00053152,"SANTA BARBARA 11 W, CA US",4/13/2011,0,,18.8,6.8
USW00053152,"SANTA BARBARA 11 W, CA US",4/14/2011,0.2,,22.6,5.8
USW00053152,"SANTA BARBARA 11 W, CA US",4/15/2011,0.3,,24.1,8.7
USW00053152,"SANTA BARBARA 11 W, CA US",4/16/2011,0,,25.6,12
USW00053152,"SANTA BARBARA 11 W, CA US",4/17/2011,0,,24.2,12.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/18/2011,0,,18.2,13.3
USW00053152,"SANTA BARBARA 11 W, CA US",4/19/2011,0.4,,16.6,10.9
USW00053152,"SANTA BARBARA 11 W, CA US",4/20/2011,0,,16.9,11.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/21/2011,0,,17.8,9.6
USW00053152,"SANTA BARBARA 11 W, CA US",4/22/2011,0.8,,16.1,9.8
USW00053152,"SANTA BARBARA 11 W, CA US",4/23/2011,0,,17.2,9.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/24/2011,0,,19,9.8
USW00053152,"SANTA BARBARA 11 W, CA US",4/25/2011,0,,21.3,8.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/26/2011,0,,20.4,9.2
USW00053152,"SANTA BARBARA 11 W, CA US",4/27/2011,0,,24.5,11.3
USW00053152,"SANTA BARBARA 11 W, CA US",4/28/2011,0,,20.2,10.5
USW00053152,"SANTA BARBARA 11 W, CA US",4/29/2011,0,,25,9.7
USW00053152,"SANTA BARBARA 11 W, CA US",4/30/2011,0,,20.5,7.5
USW00053152,"SANTA BARBARA 11 W, CA US",5/1/2011,0.6,,21.3,7.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/2/2011,0.2,,21.7,7.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/3/2011,0,,22.5,9.4
USW00053152,"SANTA BARBARA 11 W, CA US",5/4/2011,0,,24.3,10.1
USW00053152,"SANTA BARBARA 11 W, CA US",5/5/2011,0.2,,16.1,9.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/6/2011,0,,16.5,11.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/7/2011,0,,17.5,10.4
USW00053152,"SANTA BARBARA 11 W, CA US",5/8/2011,0,,20,9.4
USW00053152,"SANTA BARBARA 11 W, CA US",5/9/2011,0,,17.9,8.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/10/2011,0,,21.5,8
USW00053152,"SANTA BARBARA 11 W, CA US",5/11/2011,0,,16.8,8.2
USW00053152,"SANTA BARBARA 11 W, CA US",5/12/2011,0,,18,8.7
USW00053152,"SANTA BARBARA 11 W, CA US",5/13/2011,0,,18,9.7
USW00053152,"SANTA BARBARA 11 W, CA US",5/14/2011,0,,17.9,9.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/15/2011,2.4,,16.8,7.2
USW00053152,"SANTA BARBARA 11 W, CA US",5/16/2011,5.4,,15.8,6.8
USW00053152,"SANTA BARBARA 11 W, CA US",5/17/2011,3.1,,17.1,9.3
USW00053152,"SANTA BARBARA 11 W, CA US",5/18/2011,2.5,,18.2,10.3
USW00053152,"SANTA BARBARA 11 W, CA US",5/19/2011,0,,19.9,8.8
USW00053152,"SANTA BARBARA 11 W, CA US",5/20/2011,0,,16.3,8.8
USW00053152,"SANTA BARBARA 11 W, CA US",5/21/2011,0.3,,17.3,10
USW00053152,"SANTA BARBARA 11 W, CA US",5/22/2011,0,,18.5,9.1
USW00053152,"SANTA BARBARA 11 W, CA US",5/23/2011,0,,20.5,9.2
USW00053152,"SANTA BARBARA 11 W, CA US",5/24/2011,0,,19.2,7.2
USW00053152,"SANTA BARBARA 11 W, CA US",5/25/2011,0.3,,20.4,8.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/26/2011,0,,21.9,11
USW00053152,"SANTA BARBARA 11 W, CA US",5/27/2011,0,,25.3,10.7
USW00053152,"SANTA BARBARA 11 W, CA US",5/28/2011,0,,20.5,11.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/29/2011,0,,19.2,10.6
USW00053152,"SANTA BARBARA 11 W, CA US",5/30/2011,0,,19.4,8.2
USW00053152,"SANTA BARBARA 11 W, CA US",5/31/2011,0.2,,17.6,7.3
USW00053152,"SANTA BARBARA 11 W, CA US",6/1/2011,0,,19.8,10
USW00053152,"SANTA BARBARA 11 W, CA US",6/2/2011,0,,23,8.4
USW00053152,"SANTA BARBARA 11 W, CA US",6/3/2011,0,,18.6,7
USW00053152,"SANTA BARBARA 11 W, CA US",6/4/2011,2.5,,15.6,9.3
USW00053152,"SANTA BARBARA 11 W, CA US",6/5/2011,28.6,,15.4,9.9
USW00053152,"SANTA BARBARA 11 W, CA US",6/6/2011,3.6,,17.6,11.2
USW00053152,"SANTA BARBARA 11 W, CA US",6/7/2011,0,,18.8,9.7
USW00053152,"SANTA BARBARA 11 W, CA US",6/8/2011,0,,17.7,11.1
USW00053152,"SANTA BARBARA 11 W, CA US",6/9/2011,0,,17.4,9.5
USW00053152,"SANTA BARBARA 11 W, CA US",6/10/2011,0,,16.9,10.9
USW00053152,"SANTA BARBARA 11 W, CA US",6/11/2011,0.8,,18.5,10.1
USW00053152,"SANTA BARBARA 11 W, CA US",6/12/2011,0,,18,10.7
USW00053152,"SANTA BARBARA 11 W, CA US",6/13/2011,0,,17.8,10.4
USW00053152,"SANTA BARBARA 11 W, CA US",6/14/2011,0,,16.5,12.4
USW00053152,"SANTA BARBARA 11 W, CA US",6/15/2011,0,,18.7,12.9
USW00053152,"SANTA BARBARA 11 W, CA US",6/16/2011,0.6,,18.1,12.5
USW00053152,"SANTA BARBARA 11 W, CA US",6/17/2011,0,,18.6,12.1
USW00053152,"SANTA BARBARA 11 W, CA US",6/18/2011,0,,18.2,11.7
USW00053152,"SANTA BARBARA 11 W, CA US",6/19/2011,0.2,,17.6,11.2
USW00053152,"SANTA BARBARA 11 W, CA US",6/20/2011,0,,18.7,11.7
USW00053152,"SANTA BARBARA 11 W, CA US",6/21/2011,0,,19.3,13.4
USW00053152,"SANTA BARBARA 11 W, CA US",6/22/2011,0,,18.9,13.1
USW00053152,"SANTA BARBARA 11 W, CA US",6/23/2011,0,,17.7,12.8
USW00053152,"SANTA BARBARA 11 W, CA US",6/24/2011,0,,18,12.4
USW00053152,"SANTA BARBARA 11 W, CA US",6/25/2011,0,,19.2,12.4
USW00053152,"SANTA BARBARA 11 W, CA US",6/26/2011,0.2,,20.5,10.8
USW00053152,"SANTA BARBARA 11 W, CA US",6/27/2011,0.3,,21,12
USW00053152,"SANTA BARBARA 11 W, CA US",6/28/2011,0.2,,20.5,12.8
USW00053152,"SANTA BARBARA 11 W, CA US",6/29/2011,0,,23,13.6
USW00053152,"SANTA BARBARA 11 W, CA US",6/30/2011,0.2,,22.4,11.6
USW00053152,"SANTA BARBARA 11 W, CA US",7/1/2011,0,,22.7,12.5
USW00053152,"SANTA BARBARA 11 W, CA US",7/2/2011,0,,21.5,13.6
USW00053152,"SANTA BARBARA 11 W, CA US",7/3/2011,0,,20.6,13.8
USW00053152,"SANTA BARBARA 11 W, CA US",7/4/2011,0,,21.1,15.9
USW00053152,"SANTA BARBARA 11 W, CA US",7/5/2011,0,,23,15.5
USW00053152,"SANTA BARBARA 11 W, CA US",7/6/2011,0,,23.4,16.4
USW00053152,"SANTA BARBARA 11 W, CA US",7/7/2011,0,,23.1,16.8
USW00053152,"SANTA BARBARA 11 W, CA US",7/8/2011,0,,22.6,16
USW00053152,"SANTA BARBARA 11 W, CA US",7/9/2011,0,,21.6,14.9
USW00053152,"SANTA BARBARA 11 W, CA US",7/10/2011,0,,22.1,13.4
USW00053152,"SANTA BARBARA 11 W, CA US",7/11/2011,0.2,,19.8,14.1
USW00053152,"SANTA BARBARA 11 W, CA US",7/12/2011,0,,20,12.5
USW00053152,"SANTA BARBARA 11 W, CA US",7/13/2011,0.2,,20.5,12.9
USW00053152,"SANTA BARBARA 11 W, CA US",7/14/2011,0.2,,20.8,11.5
USW00053152,"SANTA BARBARA 11 W, CA US",7/15/2011,0,,21.9,11.5
USW00053152,"SANTA BARBARA 11 W, CA US",7/16/2011,0,,21.5,12.7
USW00053152,"SANTA BARBARA 11 W, CA US",7/17/2011,0.2,,22.4,13.2
USW00053152,"SANTA BARBARA 11 W, CA US",7/18/2011,0,,23.9,13.9
USW00053152,"SANTA BARBARA 11 W, CA US",7/19/2011,0.4,,22.3,13
USW00053152,"SANTA BARBARA 11 W, CA US",7/20/2011,0,,19.4,13.8
USW00053152,"SANTA BARBARA 11 W, CA US",7/21/2011,0,,18.7,14.3
USW00053152,"SANTA BARBARA 11 W, CA US",7/22/2011,0.3,,19.6,13.5
USW00053152,"SANTA BARBARA 11 W, CA US",7/23/2011,0,,20.8,13.2
USW00053152,"SANTA BARBARA 11 W, CA US",7/24/2011,0,,19.8,13.4
USW00053152,"SANTA BARBARA 11 W, CA US",7/25/2011,0,,21.2,12.9
USW00053152,"SANTA BARBARA 11 W, CA US",7/26/2011,0,,20.9,14.6
USW00053152,"SANTA BARBARA 11 W, CA US",7/27/2011,0,,22.3,13.4
USW00053152,"SANTA BARBARA 11 W, CA US",7/28/2011,0,,21.8,14.3
USW00053152,"SANTA BARBARA 11 W, CA US",7/29/2011,0,,19.3,13.8
USW00053152,"SANTA BARBARA 11 W, CA US",7/30/2011,0,,20.6,14
USW00053152,"SANTA BARBARA 11 W, CA US",7/31/2011,0,,21.5,13.7
USW00053152,"SANTA BARBARA 11 W, CA US",8/1/2011,0,,21.6,12.2
USW00053152,"SANTA BARBARA 11 W, CA US",8/2/2011,0,,21.7,11.7
USW00053152,"SANTA BARBARA 11 W, CA US",8/3/2011,0,,21,12
USW00053152,"SANTA BARBARA 11 W, CA US",8/4/2011,0,,22.5,10.7
USW00053152,"SANTA BARBARA 11 W, CA US",8/5/2011,0,,20.7,12.6
USW00053152,"SANTA BARBARA 11 W, CA US",8/6/2011,0,,19.3,13.3
USW00053152,"SANTA BARBARA 11 W, CA US",8/7/2011,0.2,,20.1,13.6
USW00053152,"SANTA BARBARA 11 W, CA US",8/8/2011,0,,19.6,14.9
USW00053152,"SANTA BARBARA 11 W, CA US",8/9/2011,0,,19.5,14.3
USW00053152,"SANTA BARBARA 11 W, CA US",8/10/2011,0,,19.1,13.8
USW00053152,"SANTA BARBARA 11 W, CA US",8/11/2011,0,,18.2,13
