"Plot Title: 20724107"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20724107, SEN S/N: 20724107, LBL: Gertrude (Tranquada Lot))","Coupler Attached (LGR S/N: 20724107, SEN S/N: 20724107)","Host Connected (LGR S/N: 20724107, SEN S/N: 20724107)","Stopped (LGR S/N: 20724107, SEN S/N: 20724107)","End Of File (LGR S/N: 20724107, SEN S/N: 20724107)"
544,11/25/19 03:45:00 PM,61.912,,,,
545,11/25/19 04:00:00 PM,61.054,,,,
546,11/25/19 04:15:00 PM,60.024,,,,
547,11/25/19 04:30:00 PM,59.508,,,,
548,11/25/19 04:45:00 PM,58.820,,,,
549,11/25/19 05:00:00 PM,58.820,,,,
550,11/25/19 05:15:00 PM,59.164,,,,
551,11/25/19 05:30:00 PM,58.476,,,,
552,11/25/19 05:45:00 PM,58.476,,,,
553,11/25/19 06:00:00 PM,58.303,,,,
554,11/25/19 06:15:00 PM,58.131,,,,
555,11/25/19 06:30:00 PM,57.268,,,,
556,11/25/19 06:45:00 PM,57.785,,,,
557,11/25/19 07:00:00 PM,57.441,,,,
558,11/25/19 07:15:00 PM,55.884,,,,
559,11/25/19 07:30:00 PM,55.017,,,,
560,11/25/19 07:45:00 PM,54.147,,,,
561,11/25/19 08:00:00 PM,53.274,,,,
562,11/25/19 08:15:00 PM,52.750,,,,
563,11/25/19 08:30:00 PM,52.576,,,,
564,11/25/19 08:45:00 PM,52.750,,,,
565,11/25/19 09:00:00 PM,53.449,,,,
566,11/25/19 09:15:00 PM,53.100,,,,
567,11/25/19 09:30:00 PM,53.100,,,,
568,11/25/19 09:45:00 PM,52.401,,,,
569,11/25/19 10:00:00 PM,51.874,,,,
570,11/25/19 10:15:00 PM,51.699,,,,
571,11/25/19 10:30:00 PM,51.699,,,,
572,11/25/19 10:45:00 PM,51.346,,,,
573,11/25/19 11:00:00 PM,50.819,,,,
574,11/25/19 11:15:00 PM,50.113,,,,
575,11/25/19 11:30:00 PM,49.404,,,,
576,11/25/19 11:45:00 PM,48.871,,,,
577,11/26/19 12:00:00 AM,49.050,,,,
578,11/26/19 12:15:00 AM,48.339,,,,
579,11/26/19 12:30:00 AM,48.160,,,,
580,11/26/19 12:45:00 AM,48.160,,,,
581,11/26/19 01:00:00 AM,48.160,,,,
582,11/26/19 01:15:00 AM,49.050,,,,
583,11/26/19 01:30:00 AM,49.050,,,,
584,11/26/19 01:45:00 AM,48.871,,,,
585,11/26/19 02:00:00 AM,49.404,,,,
586,11/26/19 02:15:00 AM,49.050,,,,
587,11/26/19 02:30:00 AM,48.871,,,,
588,11/26/19 02:45:00 AM,49.228,,,,
589,11/26/19 03:00:00 AM,49.582,,,,
590,11/26/19 03:15:00 AM,48.517,,,,
591,11/26/19 03:30:00 AM,48.695,,,,
592,11/26/19 03:45:00 AM,47.802,,,,
593,11/26/19 04:00:00 AM,47.088,,,,
594,11/26/19 04:15:00 AM,46.728,,,,
595,11/26/19 04:30:00 AM,45.828,,,,
596,11/26/19 04:45:00 AM,44.922,,,,
597,11/26/19 05:00:00 AM,44.195,,,,
598,11/26/19 05:15:00 AM,43.831,,,,
599,11/26/19 05:30:00 AM,43.831,,,,
600,11/26/19 05:45:00 AM,43.282,,,,
601,11/26/19 06:00:00 AM,44.379,,,,
602,11/26/19 06:15:00 AM,43.282,,,,
603,11/26/19 06:30:00 AM,43.648,,,,
604,11/26/19 06:45:00 AM,44.560,,,,
605,11/26/19 07:00:00 AM,43.466,,,,
606,11/26/19 07:15:00 AM,44.013,,,,
607,11/26/19 07:30:00 AM,45.286,,,,
608,11/26/19 07:45:00 AM,47.266,,,,
609,11/26/19 08:00:00 AM,48.695,,,,
610,11/26/19 08:15:00 AM,49.228,,,,
611,11/26/19 08:30:00 AM,50.643,,,,
612,11/26/19 08:45:00 AM,51.874,,,,
613,11/26/19 09:00:00 AM,53.449,,,,
614,11/26/19 09:15:00 AM,54.147,,,,
615,11/26/19 09:30:00 AM,54.322,,,,
616,11/26/19 09:45:00 AM,55.189,,,,
617,11/26/19 10:00:00 AM,55.884,,,,
618,11/26/19 10:15:00 AM,56.057,,,,
619,11/26/19 10:30:00 AM,56.577,,,,
620,11/26/19 10:45:00 AM,57.096,,,,
621,11/26/19 11:00:00 AM,57.614,,,,
622,11/26/19 11:15:00 AM,57.785,,,,
623,11/26/19 11:30:00 AM,58.476,,,,
624,11/26/19 11:45:00 AM,59.680,,,,
625,11/26/19 12:00:00 PM,60.024,,,,
626,11/26/19 12:15:00 PM,60.539,,,,
627,11/26/19 12:30:00 PM,61.054,,,,
628,11/26/19 12:45:00 PM,60.712,,,,
629,11/26/19 01:00:00 PM,61.741,,,,
630,11/26/19 01:15:00 PM,61.398,,,,
631,11/26/19 01:30:00 PM,60.883,,,,
632,11/26/19 01:45:00 PM,61.054,,,,
633,11/26/19 02:00:00 PM,60.883,,,,
634,11/26/19 02:15:00 PM,61.912,,,,
635,11/26/19 02:30:00 PM,62.083,,,,
636,11/26/19 02:45:00 PM,61.912,,,,
637,11/26/19 03:00:00 PM,61.741,,,,
638,11/26/19 03:15:00 PM,60.712,,,,
639,11/26/19 03:30:00 PM,59.680,,,,
640,11/26/19 03:45:00 PM,58.647,,,,
641,11/26/19 04:00:00 PM,58.820,,,,
642,11/26/19 04:15:00 PM,58.131,,,,
643,11/26/19 04:30:00 PM,56.577,,,,
644,11/26/19 04:45:00 PM,55.017,,,,
645,11/26/19 05:00:00 PM,54.322,,,,
646,11/26/19 05:15:00 PM,54.322,,,,
647,11/26/19 05:30:00 PM,55.017,,,,
648,11/26/19 05:45:00 PM,54.842,,,,
649,11/26/19 06:00:00 PM,53.798,,,,
650,11/26/19 06:15:00 PM,53.798,,,,
651,11/26/19 06:30:00 PM,53.100,,,,
652,11/26/19 06:45:00 PM,53.100,,,,
653,11/26/19 07:00:00 PM,52.750,,,,
654,11/26/19 07:15:00 PM,52.576,,,,
655,11/26/19 07:30:00 PM,52.401,,,,
656,11/26/19 07:45:00 PM,52.576,,,,
657,11/26/19 08:00:00 PM,52.050,,,,
658,11/26/19 08:15:00 PM,52.050,,,,
659,11/26/19 08:30:00 PM,52.050,,,,
660,11/26/19 08:45:00 PM,51.523,,,,
661,11/26/19 09:00:00 PM,50.819,,,,
662,11/26/19 09:15:00 PM,50.113,,,,
663,11/26/19 09:30:00 PM,49.937,,,,
664,11/26/19 09:45:00 PM,49.228,,,,
665,11/26/19 10:00:00 PM,49.050,,,,
666,11/26/19 10:15:00 PM,48.517,,,,
667,11/26/19 10:30:00 PM,47.802,,,,
668,11/26/19 10:45:00 PM,47.446,,,,
669,11/26/19 11:00:00 PM,46.908,,,,
670,11/26/19 11:15:00 PM,47.088,,,,
671,11/26/19 11:30:00 PM,46.908,,,,
672,11/26/19 11:45:00 PM,46.728,,,,
673,11/27/19 12:00:00 AM,46.548,,,,
674,11/27/19 12:15:00 AM,46.728,,,,
675,11/27/19 12:30:00 AM,46.369,,,,
676,11/27/19 12:45:00 AM,46.188,,,,
677,11/27/19 01:00:00 AM,46.188,,,,
678,11/27/19 01:15:00 AM,46.548,,,,
679,11/27/19 01:30:00 AM,47.088,,,,
680,11/27/19 01:45:00 AM,47.802,,,,
681,11/27/19 02:00:00 AM,48.160,,,,
682,11/27/19 02:15:00 AM,48.339,,,,
683,11/27/19 02:30:00 AM,48.695,,,,
684,11/27/19 02:45:00 AM,49.050,,,,
685,11/27/19 03:00:00 AM,49.228,,,,
686,11/27/19 03:15:00 AM,49.582,,,,
687,11/27/19 03:30:00 AM,49.582,,,,
688,11/27/19 03:45:00 AM,49.759,,,,
689,11/27/19 04:00:00 AM,49.759,,,,
690,11/27/19 04:15:00 AM,50.290,,,,
691,11/27/19 04:30:00 AM,50.466,,,,
692,11/27/19 04:45:00 AM,50.466,,,,
693,11/27/19 05:00:00 AM,50.643,,,,
694,11/27/19 05:15:00 AM,50.643,,,,
695,11/27/19 05:30:00 AM,49.582,,,,
696,11/27/19 05:45:00 AM,47.802,,,,
697,11/27/19 06:00:00 AM,48.339,,,,
698,11/27/19 06:15:00 AM,48.517,,,,
699,11/27/19 06:30:00 AM,49.228,,,,
700,11/27/19 06:45:00 AM,49.404,,,,
701,11/27/19 07:00:00 AM,49.582,,,,
702,11/27/19 07:15:00 AM,48.695,,,,
703,11/27/19 07:30:00 AM,48.339,,,,
704,11/27/19 07:45:00 AM,47.982,,,,
705,11/27/19 08:00:00 AM,48.160,,,,
706,11/27/19 08:15:00 AM,48.517,,,,
707,11/27/19 08:30:00 AM,48.517,,,,
708,11/27/19 08:45:00 AM,48.517,,,,
709,11/27/19 09:00:00 AM,48.695,,,,
710,11/27/19 09:15:00 AM,49.228,,,,
711,11/27/19 09:30:00 AM,48.871,,,,
712,11/27/19 09:45:00 AM,48.517,,,,
713,11/27/19 10:00:00 AM,49.050,,,,
714,11/27/19 10:15:00 AM,49.228,,,,
715,11/27/19 10:30:00 AM,49.050,,,,
716,11/27/19 10:45:00 AM,49.228,,,,
717,11/27/19 11:00:00 AM,49.050,,,,
718,11/27/19 11:15:00 AM,49.582,,,,
719,11/27/19 11:30:00 AM,48.871,,,,
720,11/27/19 11:45:00 AM,48.517,,,,
721,11/27/19 12:00:00 PM,47.802,,,,
722,11/27/19 12:15:00 PM,47.624,,,,
723,11/27/19 12:30:00 PM,47.088,,,,
724,11/27/19 12:45:00 PM,47.802,,,,
725,11/27/19 01:00:00 PM,47.446,,,,
726,11/27/19 01:15:00 PM,47.266,,,,
727,11/27/19 01:30:00 PM,47.266,,,,
728,11/27/19 01:45:00 PM,47.982,,,,
729,11/27/19 02:00:00 PM,47.624,,,,
730,11/27/19 02:15:00 PM,46.908,,,,
731,11/27/19 02:30:00 PM,46.728,,,,
732,11/27/19 02:45:00 PM,46.728,,,,
733,11/27/19 03:00:00 PM,46.728,,,,
734,11/27/19 03:15:00 PM,46.728,,,,
735,11/27/19 03:30:00 PM,47.266,,,,
736,11/27/19 03:45:00 PM,46.188,,,,
737,11/27/19 04:00:00 PM,46.369,,,,
738,11/27/19 04:15:00 PM,46.188,,,,
739,11/27/19 04:30:00 PM,45.466,,,,
740,11/27/19 04:45:00 PM,44.922,,,,
741,11/27/19 05:00:00 PM,44.560,,,,
742,11/27/19 05:15:00 PM,44.922,,,,
743,11/27/19 05:30:00 PM,45.466,,,,
744,11/27/19 05:45:00 PM,45.828,,,,
745,11/27/19 06:00:00 PM,45.828,,,,
746,11/27/19 06:15:00 PM,46.188,,,,
747,11/27/19 06:30:00 PM,45.648,,,,
748,11/27/19 06:45:00 PM,45.828,,,,
749,11/27/19 07:00:00 PM,45.648,,,,
750,11/27/19 07:15:00 PM,46.008,,,,
751,11/27/19 07:30:00 PM,46.008,,,,
752,11/27/19 07:45:00 PM,45.466,,,,
753,11/27/19 08:00:00 PM,45.466,,,,
754,11/27/19 08:15:00 PM,45.648,,,,
755,11/27/19 08:30:00 PM,43.648,,,,
756,11/27/19 08:45:00 PM,42.915,,,,
757,11/27/19 09:00:00 PM,42.915,,,,
758,11/27/19 09:15:00 PM,42.915,,,,
759,11/27/19 09:30:00 PM,42.732,,,,
760,11/27/19 09:45:00 PM,42.363,,,,
761,11/27/19 10:00:00 PM,42.179,,,,
762,11/27/19 10:15:00 PM,41.994,,,,
763,11/27/19 10:30:00 PM,42.179,,,,
764,11/27/19 10:45:00 PM,42.179,,,,
765,11/27/19 11:00:00 PM,42.548,,,,
766,11/27/19 11:15:00 PM,42.732,,,,
767,11/27/19 11:30:00 PM,43.466,,,,
768,11/27/19 11:45:00 PM,43.648,,,,
769,11/28/19 12:00:00 AM,43.466,,,,
770,11/28/19 12:15:00 AM,43.282,,,,
771,11/28/19 12:30:00 AM,43.466,,,,
772,11/28/19 12:45:00 AM,43.282,,,,
773,11/28/19 01:00:00 AM,43.466,,,,
774,11/28/19 01:15:00 AM,43.831,,,,
775,11/28/19 01:30:00 AM,43.831,,,,
776,11/28/19 01:45:00 AM,43.831,,,,
777,11/28/19 02:00:00 AM,43.831,,,,
778,11/28/19 02:15:00 AM,44.013,,,,
779,11/28/19 02:30:00 AM,43.831,,,,
780,11/28/19 02:45:00 AM,43.648,,,,
781,11/28/19 03:00:00 AM,43.466,,,,
782,11/28/19 03:15:00 AM,43.466,,,,
783,11/28/19 03:30:00 AM,43.466,,,,
784,11/28/19 03:45:00 AM,43.282,,,,
785,11/28/19 04:00:00 AM,43.648,,,,
786,11/28/19 04:15:00 AM,43.831,,,,
787,11/28/19 04:30:00 AM,44.195,,,,
788,11/28/19 04:45:00 AM,44.379,,,,
789,11/28/19 05:00:00 AM,44.379,,,,
790,11/28/19 05:15:00 AM,44.013,,,,
791,11/28/19 05:30:00 AM,44.013,,,,
792,11/28/19 05:45:00 AM,44.195,,,,
793,11/28/19 06:00:00 AM,44.195,,,,
794,11/28/19 06:15:00 AM,44.379,,,,
795,11/28/19 06:30:00 AM,44.560,,,,
796,11/28/19 06:45:00 AM,44.922,,,,
797,11/28/19 07:00:00 AM,45.466,,,,
798,11/28/19 07:15:00 AM,45.466,,,,
799,11/28/19 07:30:00 AM,45.104,,,,
800,11/28/19 07:45:00 AM,45.104,,,,
801,11/28/19 08:00:00 AM,45.286,,,,
802,11/28/19 08:15:00 AM,45.286,,,,
803,11/28/19 08:30:00 AM,45.466,,,,
804,11/28/19 08:45:00 AM,45.466,,,,
805,11/28/19 09:00:00 AM,45.466,,,,
806,11/28/19 09:15:00 AM,44.922,,,,
807,11/28/19 09:30:00 AM,44.560,,,,
808,11/28/19 09:45:00 AM,44.195,,,,
809,11/28/19 10:00:00 AM,43.831,,,,
810,11/28/19 10:15:00 AM,43.831,,,,
811,11/28/19 10:30:00 AM,44.195,,,,
812,11/28/19 10:45:00 AM,44.013,,,,
813,11/28/19 11:00:00 AM,44.013,,,,
814,11/28/19 11:15:00 AM,43.831,,,,
815,11/28/19 11:30:00 AM,44.195,,,,
816,11/28/19 11:45:00 AM,43.831,,,,
817,11/28/19 12:00:00 PM,44.013,,,,
818,11/28/19 12:15:00 PM,43.648,,,,
819,11/28/19 12:30:00 PM,43.099,,,,
820,11/28/19 12:45:00 PM,41.994,,,,
821,11/28/19 01:00:00 PM,40.509,,,,
822,11/28/19 01:15:00 PM,40.134,,,,
823,11/28/19 01:30:00 PM,40.134,,,,
824,11/28/19 01:45:00 PM,39.760,,,,
825,11/28/19 02:00:00 PM,39.007,,,,
826,11/28/19 02:15:00 PM,39.196,,,,
827,11/28/19 02:30:00 PM,39.196,,,,
828,11/28/19 02:45:00 PM,39.196,,,,
829,11/28/19 03:00:00 PM,39.384,,,,
830,11/28/19 03:15:00 PM,40.134,,,,
831,11/28/19 03:30:00 PM,39.760,,,,
832,11/28/19 03:45:00 PM,39.384,,,,
833,11/28/19 04:00:00 PM,39.573,,,,
834,11/28/19 04:15:00 PM,39.573,,,,
835,11/28/19 04:30:00 PM,39.573,,,,
836,11/28/19 04:45:00 PM,39.760,,,,
837,11/28/19 05:00:00 PM,39.760,,,,
838,11/28/19 05:15:00 PM,39.573,,,,
839,11/28/19 05:30:00 PM,39.384,,,,
840,11/28/19 05:45:00 PM,39.384,,,,
841,11/28/19 06:00:00 PM,39.384,,,,
842,11/28/19 06:15:00 PM,39.573,,,,
843,11/28/19 06:30:00 PM,39.573,,,,
844,11/28/19 06:45:00 PM,39.760,,,,
845,11/28/19 07:00:00 PM,39.760,,,,
846,11/28/19 07:15:00 PM,39.573,,,,
847,11/28/19 07:30:00 PM,39.196,,,,
848,11/28/19 07:45:00 PM,39.007,,,,
849,11/28/19 08:00:00 PM,39.196,,,,
850,11/28/19 08:15:00 PM,39.573,,,,
851,11/28/19 08:30:00 PM,39.573,,,,
852,11/28/19 08:45:00 PM,39.760,,,,
853,11/28/19 09:00:00 PM,39.947,,,,
854,11/28/19 09:15:00 PM,39.947,,,,
855,11/28/19 09:30:00 PM,40.134,,,,
856,11/28/19 09:45:00 PM,40.509,,,,
857,11/28/19 10:00:00 PM,40.509,,,,
858,11/28/19 10:15:00 PM,40.509,,,,
859,11/28/19 10:30:00 PM,40.696,,,,
860,11/28/19 10:45:00 PM,40.321,,,,
861,11/28/19 11:00:00 PM,40.509,,,,
862,11/28/19 11:15:00 PM,40.696,,,,
863,11/28/19 11:30:00 PM,40.696,,,,
864,11/28/19 11:45:00 PM,40.881,,,,
865,11/29/19 12:00:00 AM,41.067,,,,
866,11/29/19 12:15:00 AM,41.067,,,,
867,11/29/19 12:30:00 AM,41.067,,,,
868,11/29/19 12:45:00 AM,40.696,,,,
869,11/29/19 01:00:00 AM,40.509,,,,
870,11/29/19 01:15:00 AM,39.947,,,,
871,11/29/19 01:30:00 AM,39.384,,,,
872,11/29/19 01:45:00 AM,38.818,,,,
873,11/29/19 02:00:00 AM,38.440,,,,
874,11/29/19 02:15:00 AM,38.818,,,,
875,11/29/19 02:30:00 AM,38.818,,,,
876,11/29/19 02:45:00 AM,39.196,,,,
877,11/29/19 03:00:00 AM,39.007,,,,
878,11/29/19 03:15:00 AM,39.007,,,,
879,11/29/19 03:30:00 AM,38.818,,,,
880,11/29/19 03:45:00 AM,38.061,,,,
881,11/29/19 04:00:00 AM,37.488,,,,
882,11/29/19 04:15:00 AM,37.297,,,,
883,11/29/19 04:30:00 AM,36.723,,,,
884,11/29/19 04:45:00 AM,36.531,,,,
885,11/29/19 05:00:00 AM,35.951,,,,
886,11/29/19 05:15:00 AM,35.758,,,,
887,11/29/19 05:30:00 AM,35.564,,,,
888,11/29/19 05:45:00 AM,35.564,,,,
889,11/29/19 06:00:00 AM,35.370,,,,
890,11/29/19 06:15:00 AM,34.981,,,,
891,11/29/19 06:30:00 AM,34.981,,,,
892,11/29/19 06:45:00 AM,34.786,,,,
893,11/29/19 07:00:00 AM,35.175,,,,
894,11/29/19 07:15:00 AM,36.723,,,,
895,11/29/19 07:30:00 AM,37.488,,,,
896,11/29/19 07:45:00 AM,37.488,,,,
897,11/29/19 08:00:00 AM,38.250,,,,
898,11/29/19 08:15:00 AM,40.696,,,,
899,11/29/19 08:30:00 AM,41.810,,,,
900,11/29/19 08:45:00 AM,42.915,,,,
901,11/29/19 09:00:00 AM,43.466,,,,
902,11/29/19 09:15:00 AM,43.466,,,,
903,11/29/19 09:30:00 AM,42.915,,,,
904,11/29/19 09:45:00 AM,43.466,,,,
905,11/29/19 10:00:00 AM,43.466,,,,
906,11/29/19 10:15:00 AM,43.466,,,,
907,11/29/19 10:30:00 AM,43.466,,,,
908,11/29/19 10:45:00 AM,43.831,,,,
909,11/29/19 11:00:00 AM,43.831,,,,
910,11/29/19 11:15:00 AM,44.013,,,,
911,11/29/19 11:30:00 AM,45.648,,,,
912,11/29/19 11:45:00 AM,46.008,,,,
913,11/29/19 12:00:00 PM,45.286,,,,
914,11/29/19 12:15:00 PM,44.742,,,,
915,11/29/19 12:30:00 PM,46.008,,,,
916,11/29/19 12:45:00 PM,46.548,,,,
917,11/29/19 01:00:00 PM,47.446,,,,
918,11/29/19 01:15:00 PM,49.228,,,,
919,11/29/19 01:30:00 PM,49.050,,,,
920,11/29/19 01:45:00 PM,49.404,,,,
921,11/29/19 02:00:00 PM,50.290,,,,
922,11/29/19 02:15:00 PM,49.759,,,,
923,11/29/19 02:30:00 PM,49.582,,,,
924,11/29/19 02:45:00 PM,48.871,,,,
925,11/29/19 03:00:00 PM,47.802,,,,
926,11/29/19 03:15:00 PM,46.008,,,,
927,11/29/19 03:30:00 PM,46.008,,,,
928,11/29/19 03:45:00 PM,47.266,,,,
929,11/29/19 04:00:00 PM,48.517,,,,
930,11/29/19 04:15:00 PM,49.404,,,,
931,11/29/19 04:30:00 PM,48.871,,,,
932,11/29/19 04:45:00 PM,47.982,,,,
933,11/29/19 05:00:00 PM,47.446,,,,
934,11/29/19 05:15:00 PM,46.908,,,,
935,11/29/19 05:30:00 PM,47.446,,,,
936,11/29/19 05:45:00 PM,48.871,,,,
937,11/29/19 06:00:00 PM,47.802,,,,
938,11/29/19 06:15:00 PM,47.088,,,,
939,11/29/19 06:30:00 PM,46.548,,,,
940,11/29/19 06:45:00 PM,47.088,,,,
941,11/29/19 07:00:00 PM,47.624,,,,
942,11/29/19 07:15:00 PM,48.160,,,,
943,11/29/19 07:30:00 PM,48.160,,,,
944,11/29/19 07:45:00 PM,47.982,,,,
945,11/29/19 08:00:00 PM,47.266,,,,
946,11/29/19 08:15:00 PM,47.088,,,,
947,11/29/19 08:30:00 PM,47.446,,,,
948,11/29/19 08:45:00 PM,45.828,,,,
949,11/29/19 09:00:00 PM,44.742,,,,
950,11/29/19 09:15:00 PM,43.648,,,,
951,11/29/19 09:30:00 PM,42.915,,,,
952,11/29/19 09:45:00 PM,41.810,,,,
953,11/29/19 10:00:00 PM,41.254,,,,
954,11/29/19 10:15:00 PM,40.881,,,,
955,11/29/19 10:30:00 PM,40.881,,,,
956,11/29/19 10:45:00 PM,40.321,,,,
957,11/29/19 11:00:00 PM,40.321,,,,
958,11/29/19 11:15:00 PM,40.509,,,,
959,11/29/19 11:30:00 PM,40.509,,,,
960,11/29/19 11:45:00 PM,40.321,,,,
961,11/30/19 12:00:00 AM,39.947,,,,
962,11/30/19 12:15:00 AM,39.760,,,,
963,11/30/19 12:30:00 AM,39.760,,,,
964,11/30/19 12:45:00 AM,39.760,,,,
965,11/30/19 01:00:00 AM,39.947,,,,
966,11/30/19 01:15:00 AM,40.509,,,,
967,11/30/19 01:30:00 AM,40.881,,,,
968,11/30/19 01:45:00 AM,40.881,,,,
969,11/30/19 02:00:00 AM,40.881,,,,
970,11/30/19 02:15:00 AM,40.881,,,,
971,11/30/19 02:30:00 AM,40.509,,,,
972,11/30/19 02:45:00 AM,40.134,,,,
973,11/30/19 03:00:00 AM,40.134,,,,
974,11/30/19 03:15:00 AM,40.696,,,,
975,11/30/19 03:30:00 AM,40.881,,,,
976,11/30/19 03:45:00 AM,40.881,,,,
977,11/30/19 04:00:00 AM,40.509,,,,
978,11/30/19 04:15:00 AM,40.509,,,,
979,11/30/19 04:30:00 AM,39.947,,,,
980,11/30/19 04:45:00 AM,39.384,,,,
981,11/30/19 05:00:00 AM,38.818,,,,
982,11/30/19 05:15:00 AM,38.061,,,,
983,11/30/19 05:30:00 AM,37.870,,,,
984,11/30/19 05:45:00 AM,37.870,,,,
985,11/30/19 06:00:00 AM,38.250,,,,
986,11/30/19 06:15:00 AM,38.629,,,,
987,11/30/19 06:30:00 AM,38.061,,,,
988,11/30/19 06:45:00 AM,38.250,,,,
989,11/30/19 07:00:00 AM,39.196,,,,
990,11/30/19 07:15:00 AM,40.509,,,,
991,11/30/19 07:30:00 AM,41.254,,,,
992,11/30/19 07:45:00 AM,43.466,,,,
993,11/30/19 08:00:00 AM,44.922,,,,
994,11/30/19 08:15:00 AM,45.648,,,,
995,11/30/19 08:30:00 AM,46.188,,,,
996,11/30/19 08:45:00 AM,47.446,,,,
997,11/30/19 09:00:00 AM,48.160,,,,
998,11/30/19 09:15:00 AM,48.695,,,,
999,11/30/19 09:30:00 AM,50.290,,,,
1000,11/30/19 09:45:00 AM,50.819,,,,
1001,11/30/19 10:00:00 AM,51.523,,,,
1002,11/30/19 10:15:00 AM,52.225,,,,
1003,11/30/19 10:30:00 AM,52.576,,,,
1004,11/30/19 10:45:00 AM,53.100,,,,
1005,11/30/19 11:00:00 AM,53.973,,,,
1006,11/30/19 11:15:00 AM,53.798,,,,
1007,11/30/19 11:30:00 AM,55.017,,,,
1008,11/30/19 11:45:00 AM,56.057,,,,
1009,11/30/19 12:00:00 PM,56.230,,,,
1010,11/30/19 12:15:00 PM,56.404,,,,
1011,11/30/19 12:30:00 PM,56.404,,,,
1012,11/30/19 12:45:00 PM,57.268,,,,
1013,11/30/19 01:00:00 PM,56.923,,,,
1014,11/30/19 01:15:00 PM,56.577,,,,
1015,11/30/19 01:30:00 PM,56.750,,,,
1016,11/30/19 01:45:00 PM,56.923,,,,
1017,11/30/19 02:00:00 PM,56.404,,,,
1018,11/30/19 02:15:00 PM,56.750,,,,
1019,11/30/19 02:30:00 PM,56.750,,,,
1020,11/30/19 02:45:00 PM,56.057,,,,
1021,11/30/19 03:00:00 PM,55.364,,,,
1022,11/30/19 03:15:00 PM,54.669,,,,
1023,11/30/19 03:30:00 PM,54.147,,,,
1024,11/30/19 03:45:00 PM,53.623,,,,
1025,11/30/19 04:00:00 PM,52.925,,,,
1026,11/30/19 04:15:00 PM,52.401,,,,
1027,11/30/19 04:30:00 PM,50.466,,,,
1028,11/30/19 04:45:00 PM,50.466,,,,
1029,11/30/19 05:00:00 PM,50.113,,,,
1030,11/30/19 05:15:00 PM,50.643,,,,
1031,11/30/19 05:30:00 PM,50.819,,,,
1032,11/30/19 05:45:00 PM,49.759,,,,
1033,11/30/19 06:00:00 PM,49.228,,,,
1034,11/30/19 06:15:00 PM,49.050,,,,
1035,11/30/19 06:30:00 PM,49.228,,,,
1036,11/30/19 06:45:00 PM,49.228,,,,
1037,11/30/19 07:00:00 PM,49.050,,,,
1038,11/30/19 07:15:00 PM,48.695,,,,
1039,11/30/19 07:30:00 PM,49.228,,,,
1040,11/30/19 07:45:00 PM,49.582,,,,
1041,11/30/19 08:00:00 PM,49.937,,,,
1042,11/30/19 08:15:00 PM,50.113,,,,
1043,11/30/19 08:30:00 PM,50.466,,,,
1044,11/30/19 08:45:00 PM,50.466,,,,
1045,11/30/19 09:00:00 PM,50.113,,,,
1046,11/30/19 09:15:00 PM,49.228,,,,
1047,11/30/19 09:30:00 PM,48.871,,,,
1048,11/30/19 09:45:00 PM,48.871,,,,
1049,11/30/19 10:00:00 PM,49.228,,,,
1050,11/30/19 10:15:00 PM,49.937,,,,
1051,11/30/19 10:30:00 PM,50.290,,,,
1052,11/30/19 10:45:00 PM,50.466,,,,
1053,11/30/19 11:00:00 PM,50.113,,,,
1054,11/30/19 11:15:00 PM,49.937,,,,
1055,11/30/19 11:30:00 PM,49.582,,,,
1056,11/30/19 11:45:00 PM,48.871,,,,
1057,12/01/19 12:00:00 AM,48.695,,,,
1058,12/01/19 12:15:00 AM,48.517,,,,
1059,12/01/19 12:30:00 AM,49.050,,,,
1060,12/01/19 12:45:00 AM,49.404,,,,
1061,12/01/19 01:00:00 AM,49.759,,,,
1062,12/01/19 01:15:00 AM,49.228,,,,
1063,12/01/19 01:30:00 AM,47.624,,,,
1064,12/01/19 01:45:00 AM,46.548,,,,
1065,12/01/19 02:00:00 AM,45.828,,,,
1066,12/01/19 02:15:00 AM,45.286,,,,
1067,12/01/19 02:30:00 AM,44.922,,,,
1068,12/01/19 02:45:00 AM,44.922,,,,
1069,12/01/19 03:00:00 AM,44.742,,,,
1070,12/01/19 03:15:00 AM,44.742,,,,
1071,12/01/19 03:30:00 AM,44.742,,,,
1072,12/01/19 03:45:00 AM,45.104,,,,
1073,12/01/19 04:00:00 AM,45.648,,,,
1074,12/01/19 04:15:00 AM,46.008,,,,
1075,12/01/19 04:30:00 AM,46.188,,,,
1076,12/01/19 04:45:00 AM,45.828,,,,
1077,12/01/19 05:00:00 AM,45.466,,,,
1078,12/01/19 05:15:00 AM,45.104,,,,
1079,12/01/19 05:30:00 AM,44.922,,,,
1080,12/01/19 05:45:00 AM,44.922,,,,
1081,12/01/19 06:00:00 AM,44.922,,,,
1082,12/01/19 06:15:00 AM,45.828,,,,
1083,12/01/19 06:30:00 AM,45.648,,,,
1084,12/01/19 06:45:00 AM,45.648,,,,
1085,12/01/19 07:00:00 AM,45.828,,,,
1086,12/01/19 07:15:00 AM,46.008,,,,
1087,12/01/19 07:30:00 AM,46.548,,,,
1088,12/01/19 07:45:00 AM,47.446,,,,
1089,12/01/19 08:00:00 AM,48.695,,,,
1090,12/01/19 08:15:00 AM,50.290,,,,
1091,12/01/19 08:30:00 AM,51.523,,,,
