"Plot Title: 20724106"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20724106, SEN S/N: 20724106, LBL: Gandalf (Walker Beach))","Coupler Attached (LGR S/N: 20724106, SEN S/N: 20724106)","Host Connected (LGR S/N: 20724106, SEN S/N: 20724106)","Stopped (LGR S/N: 20724106, SEN S/N: 20724106)","End Of File (LGR S/N: 20724106, SEN S/N: 20724106)"
544,11/25/19 03:45:00 PM,63.968,,,,
545,11/25/19 04:00:00 PM,62.598,,,,
546,11/25/19 04:15:00 PM,61.569,,,,
547,11/25/19 04:30:00 PM,60.712,,,,
548,11/25/19 04:45:00 PM,60.024,,,,
549,11/25/19 05:00:00 PM,59.851,,,,
550,11/25/19 05:15:00 PM,59.851,,,,
551,11/25/19 05:30:00 PM,59.164,,,,
552,11/25/19 05:45:00 PM,59.164,,,,
553,11/25/19 06:00:00 PM,59.164,,,,
554,11/25/19 06:15:00 PM,58.647,,,,
555,11/25/19 06:30:00 PM,58.303,,,,
556,11/25/19 06:45:00 PM,58.303,,,,
557,11/25/19 07:00:00 PM,57.958,,,,
558,11/25/19 07:15:00 PM,57.268,,,,
559,11/25/19 07:30:00 PM,56.750,,,,
560,11/25/19 07:45:00 PM,55.884,,,,
561,11/25/19 08:00:00 PM,55.189,,,,
562,11/25/19 08:15:00 PM,54.669,,,,
563,11/25/19 08:30:00 PM,54.495,,,,
564,11/25/19 08:45:00 PM,54.322,,,,
565,11/25/19 09:00:00 PM,53.973,,,,
566,11/25/19 09:15:00 PM,53.623,,,,
567,11/25/19 09:30:00 PM,53.798,,,,
568,11/25/19 09:45:00 PM,53.449,,,,
569,11/25/19 10:00:00 PM,53.274,,,,
570,11/25/19 10:15:00 PM,52.750,,,,
571,11/25/19 10:30:00 PM,52.925,,,,
572,11/25/19 10:45:00 PM,52.576,,,,
573,11/25/19 11:00:00 PM,52.225,,,,
574,11/25/19 11:15:00 PM,51.874,,,,
575,11/25/19 11:30:00 PM,51.172,,,,
576,11/25/19 11:45:00 PM,50.819,,,,
577,11/26/19 12:00:00 AM,50.643,,,,
578,11/26/19 12:15:00 AM,50.290,,,,
579,11/26/19 12:30:00 AM,49.759,,,,
580,11/26/19 12:45:00 AM,49.582,,,,
581,11/26/19 01:00:00 AM,49.937,,,,
582,11/26/19 01:15:00 AM,50.466,,,,
583,11/26/19 01:30:00 AM,50.466,,,,
584,11/26/19 01:45:00 AM,50.466,,,,
585,11/26/19 02:00:00 AM,50.466,,,,
586,11/26/19 02:15:00 AM,50.113,,,,
587,11/26/19 02:30:00 AM,49.937,,,,
588,11/26/19 02:45:00 AM,50.113,,,,
589,11/26/19 03:00:00 AM,50.466,,,,
590,11/26/19 03:15:00 AM,49.937,,,,
591,11/26/19 03:30:00 AM,50.113,,,,
592,11/26/19 03:45:00 AM,49.404,,,,
593,11/26/19 04:00:00 AM,48.695,,,,
594,11/26/19 04:15:00 AM,48.339,,,,
595,11/26/19 04:30:00 AM,47.802,,,,
596,11/26/19 04:45:00 AM,46.908,,,,
597,11/26/19 05:00:00 AM,46.369,,,,
598,11/26/19 05:15:00 AM,46.008,,,,
599,11/26/19 05:30:00 AM,45.828,,,,
600,11/26/19 05:45:00 AM,45.828,,,,
601,11/26/19 06:00:00 AM,46.188,,,,
602,11/26/19 06:15:00 AM,45.466,,,,
603,11/26/19 06:30:00 AM,45.648,,,,
604,11/26/19 06:45:00 AM,46.008,,,,
605,11/26/19 07:00:00 AM,45.648,,,,
606,11/26/19 07:15:00 AM,46.188,,,,
607,11/26/19 07:30:00 AM,47.624,,,,
608,11/26/19 07:45:00 AM,49.759,,,,
609,11/26/19 08:00:00 AM,53.274,,,,
610,11/26/19 08:15:00 AM,55.017,,,,
611,11/26/19 08:30:00 AM,60.539,,,,
612,11/26/19 08:45:00 AM,63.797,,,,
613,11/26/19 09:00:00 AM,67.050,,,,
614,11/26/19 09:15:00 AM,66.879,,,,
615,11/26/19 09:30:00 AM,66.022,,,,
616,11/26/19 09:45:00 AM,65.680,,,,
617,11/26/19 10:00:00 AM,66.022,,,,
618,11/26/19 10:15:00 AM,65.509,,,,
619,11/26/19 10:30:00 AM,64.652,,,,
620,11/26/19 10:45:00 AM,65.167,,,,
621,11/26/19 11:00:00 AM,64.996,,,,
622,11/26/19 11:15:00 AM,66.193,,,,
623,11/26/19 11:30:00 AM,65.851,,,,
624,11/26/19 11:45:00 AM,65.680,,,,
625,11/26/19 12:00:00 PM,65.509,,,,
626,11/26/19 12:15:00 PM,64.139,,,,
627,11/26/19 12:30:00 PM,66.022,,,,
628,11/26/19 12:45:00 PM,65.338,,,,
629,11/26/19 01:00:00 PM,67.050,,,,
630,11/26/19 01:15:00 PM,65.680,,,,
631,11/26/19 01:30:00 PM,66.708,,,,
632,11/26/19 01:45:00 PM,66.193,,,,
633,11/26/19 02:00:00 PM,64.652,,,,
634,11/26/19 02:15:00 PM,63.797,,,,
635,11/26/19 02:30:00 PM,64.310,,,,
636,11/26/19 02:45:00 PM,63.282,,,,
637,11/26/19 03:00:00 PM,63.968,,,,
638,11/26/19 03:15:00 PM,62.598,,,,
639,11/26/19 03:30:00 PM,61.227,,,,
640,11/26/19 03:45:00 PM,60.539,,,,
641,11/26/19 04:00:00 PM,60.024,,,,
642,11/26/19 04:15:00 PM,59.337,,,,
643,11/26/19 04:30:00 PM,57.958,,,,
644,11/26/19 04:45:00 PM,56.750,,,,
645,11/26/19 05:00:00 PM,55.884,,,,
646,11/26/19 05:15:00 PM,55.711,,,,
647,11/26/19 05:30:00 PM,55.537,,,,
648,11/26/19 05:45:00 PM,55.189,,,,
649,11/26/19 06:00:00 PM,54.495,,,,
650,11/26/19 06:15:00 PM,55.017,,,,
651,11/26/19 06:30:00 PM,54.842,,,,
652,11/26/19 06:45:00 PM,54.669,,,,
653,11/26/19 07:00:00 PM,54.147,,,,
654,11/26/19 07:15:00 PM,53.973,,,,
655,11/26/19 07:30:00 PM,53.798,,,,
656,11/26/19 07:45:00 PM,53.623,,,,
657,11/26/19 08:00:00 PM,53.623,,,,
658,11/26/19 08:15:00 PM,53.623,,,,
659,11/26/19 08:30:00 PM,53.274,,,,
660,11/26/19 08:45:00 PM,52.925,,,,
661,11/26/19 09:00:00 PM,52.225,,,,
662,11/26/19 09:15:00 PM,51.523,,,,
663,11/26/19 09:30:00 PM,50.995,,,,
664,11/26/19 09:45:00 PM,50.466,,,,
665,11/26/19 10:00:00 PM,50.466,,,,
666,11/26/19 10:15:00 PM,50.113,,,,
667,11/26/19 10:30:00 PM,49.228,,,,
668,11/26/19 10:45:00 PM,48.871,,,,
669,11/26/19 11:00:00 PM,48.871,,,,
670,11/26/19 11:15:00 PM,48.160,,,,
671,11/26/19 11:30:00 PM,47.624,,,,
672,11/26/19 11:45:00 PM,47.266,,,,
673,11/27/19 12:00:00 AM,46.908,,,,
674,11/27/19 12:15:00 AM,47.266,,,,
675,11/27/19 12:30:00 AM,47.088,,,,
676,11/27/19 12:45:00 AM,47.088,,,,
677,11/27/19 01:00:00 AM,47.088,,,,
678,11/27/19 01:15:00 AM,46.908,,,,
679,11/27/19 01:30:00 AM,47.266,,,,
680,11/27/19 01:45:00 AM,47.802,,,,
681,11/27/19 02:00:00 AM,48.695,,,,
682,11/27/19 02:15:00 AM,48.871,,,,
683,11/27/19 02:30:00 AM,49.050,,,,
684,11/27/19 02:45:00 AM,49.759,,,,
685,11/27/19 03:00:00 AM,50.290,,,,
686,11/27/19 03:15:00 AM,50.290,,,,
687,11/27/19 03:30:00 AM,50.290,,,,
688,11/27/19 03:45:00 AM,50.466,,,,
689,11/27/19 04:00:00 AM,50.643,,,,
690,11/27/19 04:15:00 AM,50.643,,,,
691,11/27/19 04:30:00 AM,50.819,,,,
692,11/27/19 04:45:00 AM,50.819,,,,
693,11/27/19 05:00:00 AM,51.172,,,,
694,11/27/19 05:15:00 AM,51.346,,,,
695,11/27/19 05:30:00 AM,50.290,,,,
696,11/27/19 05:45:00 AM,48.871,,,,
697,11/27/19 06:00:00 AM,49.582,,,,
698,11/27/19 06:15:00 AM,49.404,,,,
699,11/27/19 06:30:00 AM,49.937,,,,
700,11/27/19 06:45:00 AM,50.290,,,,
701,11/27/19 07:00:00 AM,50.113,,,,
702,11/27/19 07:15:00 AM,49.228,,,,
703,11/27/19 07:30:00 AM,48.517,,,,
704,11/27/19 07:45:00 AM,48.160,,,,
705,11/27/19 08:00:00 AM,48.517,,,,
706,11/27/19 08:15:00 AM,48.871,,,,
707,11/27/19 08:30:00 AM,48.871,,,,
708,11/27/19 08:45:00 AM,48.695,,,,
709,11/27/19 09:00:00 AM,48.695,,,,
710,11/27/19 09:15:00 AM,49.050,,,,
711,11/27/19 09:30:00 AM,48.695,,,,
712,11/27/19 09:45:00 AM,48.695,,,,
713,11/27/19 10:00:00 AM,48.871,,,,
714,11/27/19 10:15:00 AM,49.050,,,,
715,11/27/19 10:30:00 AM,48.871,,,,
716,11/27/19 10:45:00 AM,49.050,,,,
717,11/27/19 11:00:00 AM,49.228,,,,
718,11/27/19 11:15:00 AM,49.228,,,,
719,11/27/19 11:30:00 AM,48.517,,,,
720,11/27/19 11:45:00 AM,48.517,,,,
721,11/27/19 12:00:00 PM,47.982,,,,
722,11/27/19 12:15:00 PM,47.624,,,,
723,11/27/19 12:30:00 PM,47.446,,,,
724,11/27/19 12:45:00 PM,47.624,,,,
725,11/27/19 01:00:00 PM,47.266,,,,
726,11/27/19 01:15:00 PM,47.266,,,,
727,11/27/19 01:30:00 PM,47.266,,,,
728,11/27/19 01:45:00 PM,47.446,,,,
729,11/27/19 02:00:00 PM,47.624,,,,
730,11/27/19 02:15:00 PM,46.908,,,,
731,11/27/19 02:30:00 PM,46.548,,,,
732,11/27/19 02:45:00 PM,46.728,,,,
733,11/27/19 03:00:00 PM,46.728,,,,
734,11/27/19 03:15:00 PM,46.548,,,,
735,11/27/19 03:30:00 PM,48.339,,,,
736,11/27/19 03:45:00 PM,47.446,,,,
737,11/27/19 04:00:00 PM,47.446,,,,
738,11/27/19 04:15:00 PM,46.908,,,,
739,11/27/19 04:30:00 PM,46.369,,,,
740,11/27/19 04:45:00 PM,45.648,,,,
741,11/27/19 05:00:00 PM,45.466,,,,
742,11/27/19 05:15:00 PM,45.466,,,,
743,11/27/19 05:30:00 PM,45.648,,,,
744,11/27/19 05:45:00 PM,45.828,,,,
745,11/27/19 06:00:00 PM,46.008,,,,
746,11/27/19 06:15:00 PM,46.188,,,,
747,11/27/19 06:30:00 PM,46.008,,,,
748,11/27/19 06:45:00 PM,46.008,,,,
749,11/27/19 07:00:00 PM,45.648,,,,
750,11/27/19 07:15:00 PM,45.828,,,,
751,11/27/19 07:30:00 PM,45.828,,,,
752,11/27/19 07:45:00 PM,45.648,,,,
753,11/27/19 08:00:00 PM,45.648,,,,
754,11/27/19 08:15:00 PM,45.828,,,,
755,11/27/19 08:30:00 PM,44.013,,,,
756,11/27/19 08:45:00 PM,43.099,,,,
757,11/27/19 09:00:00 PM,43.099,,,,
758,11/27/19 09:15:00 PM,43.099,,,,
759,11/27/19 09:30:00 PM,42.915,,,,
760,11/27/19 09:45:00 PM,42.732,,,,
761,11/27/19 10:00:00 PM,42.548,,,,
762,11/27/19 10:15:00 PM,42.363,,,,
763,11/27/19 10:30:00 PM,42.363,,,,
764,11/27/19 10:45:00 PM,42.363,,,,
765,11/27/19 11:00:00 PM,42.732,,,,
766,11/27/19 11:15:00 PM,42.915,,,,
767,11/27/19 11:30:00 PM,43.282,,,,
768,11/27/19 11:45:00 PM,43.282,,,,
769,11/28/19 12:00:00 AM,43.282,,,,
770,11/28/19 12:15:00 AM,43.282,,,,
771,11/28/19 12:30:00 AM,43.466,,,,
772,11/28/19 12:45:00 AM,43.466,,,,
773,11/28/19 01:00:00 AM,43.648,,,,
774,11/28/19 01:15:00 AM,43.648,,,,
775,11/28/19 01:30:00 AM,43.831,,,,
776,11/28/19 01:45:00 AM,43.648,,,,
777,11/28/19 02:00:00 AM,43.831,,,,
778,11/28/19 02:15:00 AM,44.013,,,,
779,11/28/19 02:30:00 AM,44.013,,,,
780,11/28/19 02:45:00 AM,43.831,,,,
781,11/28/19 03:00:00 AM,43.466,,,,
782,11/28/19 03:15:00 AM,43.831,,,,
783,11/28/19 03:30:00 AM,43.648,,,,
784,11/28/19 03:45:00 AM,43.648,,,,
785,11/28/19 04:00:00 AM,43.648,,,,
786,11/28/19 04:15:00 AM,44.013,,,,
787,11/28/19 04:30:00 AM,44.195,,,,
788,11/28/19 04:45:00 AM,44.379,,,,
789,11/28/19 05:00:00 AM,44.379,,,,
790,11/28/19 05:15:00 AM,44.195,,,,
791,11/28/19 05:30:00 AM,44.379,,,,
792,11/28/19 05:45:00 AM,44.379,,,,
793,11/28/19 06:00:00 AM,44.560,,,,
794,11/28/19 06:15:00 AM,44.922,,,,
795,11/28/19 06:30:00 AM,45.104,,,,
796,11/28/19 06:45:00 AM,45.648,,,,
797,11/28/19 07:00:00 AM,46.008,,,,
798,11/28/19 07:15:00 AM,46.008,,,,
799,11/28/19 07:30:00 AM,45.286,,,,
800,11/28/19 07:45:00 AM,45.104,,,,
801,11/28/19 08:00:00 AM,45.286,,,,
802,11/28/19 08:15:00 AM,45.286,,,,
803,11/28/19 08:30:00 AM,45.466,,,,
804,11/28/19 08:45:00 AM,45.466,,,,
805,11/28/19 09:00:00 AM,45.466,,,,
806,11/28/19 09:15:00 AM,44.922,,,,
807,11/28/19 09:30:00 AM,44.742,,,,
808,11/28/19 09:45:00 AM,44.379,,,,
809,11/28/19 10:00:00 AM,44.013,,,,
810,11/28/19 10:15:00 AM,43.831,,,,
811,11/28/19 10:30:00 AM,44.379,,,,
812,11/28/19 10:45:00 AM,44.195,,,,
813,11/28/19 11:00:00 AM,44.195,,,,
814,11/28/19 11:15:00 AM,44.195,,,,
815,11/28/19 11:30:00 AM,44.013,,,,
816,11/28/19 11:45:00 AM,43.831,,,,
817,11/28/19 12:00:00 PM,43.831,,,,
818,11/28/19 12:15:00 PM,43.282,,,,
819,11/28/19 12:30:00 PM,43.099,,,,
820,11/28/19 12:45:00 PM,41.994,,,,
821,11/28/19 01:00:00 PM,40.696,,,,
822,11/28/19 01:15:00 PM,40.321,,,,
823,11/28/19 01:30:00 PM,40.321,,,,
824,11/28/19 01:45:00 PM,39.760,,,,
825,11/28/19 02:00:00 PM,39.007,,,,
826,11/28/19 02:15:00 PM,38.818,,,,
827,11/28/19 02:30:00 PM,39.007,,,,
828,11/28/19 02:45:00 PM,39.196,,,,
829,11/28/19 03:00:00 PM,39.384,,,,
830,11/28/19 03:15:00 PM,40.134,,,,
831,11/28/19 03:30:00 PM,39.760,,,,
832,11/28/19 03:45:00 PM,39.573,,,,
833,11/28/19 04:00:00 PM,39.573,,,,
834,11/28/19 04:15:00 PM,39.760,,,,
835,11/28/19 04:30:00 PM,39.760,,,,
836,11/28/19 04:45:00 PM,39.947,,,,
837,11/28/19 05:00:00 PM,39.947,,,,
838,11/28/19 05:15:00 PM,39.760,,,,
839,11/28/19 05:30:00 PM,39.573,,,,
840,11/28/19 05:45:00 PM,39.573,,,,
841,11/28/19 06:00:00 PM,39.384,,,,
842,11/28/19 06:15:00 PM,39.760,,,,
843,11/28/19 06:30:00 PM,39.573,,,,
844,11/28/19 06:45:00 PM,39.760,,,,
845,11/28/19 07:00:00 PM,39.760,,,,
846,11/28/19 07:15:00 PM,39.573,,,,
847,11/28/19 07:30:00 PM,39.384,,,,
848,11/28/19 07:45:00 PM,39.007,,,,
849,11/28/19 08:00:00 PM,39.196,,,,
850,11/28/19 08:15:00 PM,39.573,,,,
851,11/28/19 08:30:00 PM,39.573,,,,
852,11/28/19 08:45:00 PM,39.760,,,,
853,11/28/19 09:00:00 PM,39.947,,,,
854,11/28/19 09:15:00 PM,40.134,,,,
855,11/28/19 09:30:00 PM,40.321,,,,
856,11/28/19 09:45:00 PM,40.509,,,,
857,11/28/19 10:00:00 PM,40.509,,,,
858,11/28/19 10:15:00 PM,40.509,,,,
859,11/28/19 10:30:00 PM,40.696,,,,
860,11/28/19 10:45:00 PM,40.509,,,,
861,11/28/19 11:00:00 PM,40.509,,,,
862,11/28/19 11:15:00 PM,40.696,,,,
863,11/28/19 11:30:00 PM,40.696,,,,
864,11/28/19 11:45:00 PM,40.696,,,,
865,11/29/19 12:00:00 AM,40.881,,,,
866,11/29/19 12:15:00 AM,40.881,,,,
867,11/29/19 12:30:00 AM,40.881,,,,
868,11/29/19 12:45:00 AM,40.696,,,,
869,11/29/19 01:00:00 AM,40.509,,,,
870,11/29/19 01:15:00 AM,40.134,,,,
871,11/29/19 01:30:00 AM,39.947,,,,
872,11/29/19 01:45:00 AM,39.573,,,,
873,11/29/19 02:00:00 AM,39.007,,,,
874,11/29/19 02:15:00 AM,39.196,,,,
875,11/29/19 02:30:00 AM,39.384,,,,
876,11/29/19 02:45:00 AM,39.384,,,,
877,11/29/19 03:00:00 AM,39.196,,,,
878,11/29/19 03:15:00 AM,39.196,,,,
879,11/29/19 03:30:00 AM,39.007,,,,
880,11/29/19 03:45:00 AM,38.440,,,,
881,11/29/19 04:00:00 AM,37.870,,,,
882,11/29/19 04:15:00 AM,37.679,,,,
883,11/29/19 04:30:00 AM,37.488,,,,
884,11/29/19 04:45:00 AM,37.107,,,,
885,11/29/19 05:00:00 AM,36.914,,,,
886,11/29/19 05:15:00 AM,36.723,,,,
887,11/29/19 05:30:00 AM,36.531,,,,
888,11/29/19 05:45:00 AM,36.338,,,,
889,11/29/19 06:00:00 AM,36.145,,,,
890,11/29/19 06:15:00 AM,35.758,,,,
891,11/29/19 06:30:00 AM,35.951,,,,
892,11/29/19 06:45:00 AM,35.758,,,,
893,11/29/19 07:00:00 AM,36.145,,,,
894,11/29/19 07:15:00 AM,37.297,,,,
895,11/29/19 07:30:00 AM,37.870,,,,
896,11/29/19 07:45:00 AM,38.250,,,,
897,11/29/19 08:00:00 AM,41.994,,,,
898,11/29/19 08:15:00 AM,41.625,,,,
899,11/29/19 08:30:00 AM,41.439,,,,
900,11/29/19 08:45:00 AM,42.548,,,,
901,11/29/19 09:00:00 AM,45.648,,,,
902,11/29/19 09:15:00 AM,49.404,,,,
903,11/29/19 09:30:00 AM,49.404,,,,
904,11/29/19 09:45:00 AM,49.759,,,,
905,11/29/19 10:00:00 AM,49.404,,,,
906,11/29/19 10:15:00 AM,49.404,,,,
907,11/29/19 10:30:00 AM,47.446,,,,
908,11/29/19 10:45:00 AM,49.937,,,,
909,11/29/19 11:00:00 AM,48.339,,,,
910,11/29/19 11:15:00 AM,48.339,,,,
911,11/29/19 11:30:00 AM,50.290,,,,
912,11/29/19 11:45:00 AM,51.523,,,,
913,11/29/19 12:00:00 PM,49.404,,,,
914,11/29/19 12:15:00 PM,47.624,,,,
915,11/29/19 12:30:00 PM,50.643,,,,
916,11/29/19 12:45:00 PM,50.113,,,,
917,11/29/19 01:00:00 PM,52.050,,,,
918,11/29/19 01:15:00 PM,53.798,,,,
919,11/29/19 01:30:00 PM,53.973,,,,
920,11/29/19 01:45:00 PM,54.495,,,,
921,11/29/19 02:00:00 PM,54.322,,,,
922,11/29/19 02:15:00 PM,51.874,,,,
923,11/29/19 02:30:00 PM,50.819,,,,
924,11/29/19 02:45:00 PM,49.759,,,,
925,11/29/19 03:00:00 PM,48.871,,,,
926,11/29/19 03:15:00 PM,47.624,,,,
927,11/29/19 03:30:00 PM,47.624,,,,
928,11/29/19 03:45:00 PM,49.582,,,,
929,11/29/19 04:00:00 PM,49.937,,,,
930,11/29/19 04:15:00 PM,49.759,,,,
931,11/29/19 04:30:00 PM,48.517,,,,
932,11/29/19 04:45:00 PM,47.982,,,,
933,11/29/19 05:00:00 PM,47.446,,,,
934,11/29/19 05:15:00 PM,46.908,,,,
935,11/29/19 05:30:00 PM,46.728,,,,
936,11/29/19 05:45:00 PM,46.548,,,,
937,11/29/19 06:00:00 PM,46.008,,,,
938,11/29/19 06:15:00 PM,45.286,,,,
939,11/29/19 06:30:00 PM,45.104,,,,
940,11/29/19 06:45:00 PM,45.104,,,,
941,11/29/19 07:00:00 PM,45.648,,,,
942,11/29/19 07:15:00 PM,45.828,,,,
943,11/29/19 07:30:00 PM,45.828,,,,
944,11/29/19 07:45:00 PM,45.828,,,,
945,11/29/19 08:00:00 PM,45.466,,,,
946,11/29/19 08:15:00 PM,45.466,,,,
947,11/29/19 08:30:00 PM,45.828,,,,
948,11/29/19 08:45:00 PM,45.286,,,,
949,11/29/19 09:00:00 PM,44.560,,,,
950,11/29/19 09:15:00 PM,43.831,,,,
951,11/29/19 09:30:00 PM,43.466,,,,
952,11/29/19 09:45:00 PM,42.732,,,,
953,11/29/19 10:00:00 PM,42.363,,,,
954,11/29/19 10:15:00 PM,41.810,,,,
955,11/29/19 10:30:00 PM,41.439,,,,
956,11/29/19 10:45:00 PM,41.254,,,,
957,11/29/19 11:00:00 PM,41.067,,,,
958,11/29/19 11:15:00 PM,41.254,,,,
959,11/29/19 11:30:00 PM,41.067,,,,
960,11/29/19 11:45:00 PM,41.067,,,,
961,11/30/19 12:00:00 AM,40.321,,,,
962,11/30/19 12:15:00 AM,40.321,,,,
963,11/30/19 12:30:00 AM,40.321,,,,
964,11/30/19 12:45:00 AM,40.321,,,,
965,11/30/19 01:00:00 AM,40.696,,,,
966,11/30/19 01:15:00 AM,41.439,,,,
967,11/30/19 01:30:00 AM,41.994,,,,
968,11/30/19 01:45:00 AM,41.994,,,,
969,11/30/19 02:00:00 AM,42.179,,,,
970,11/30/19 02:15:00 AM,41.810,,,,
971,11/30/19 02:30:00 AM,41.810,,,,
972,11/30/19 02:45:00 AM,41.439,,,,
973,11/30/19 03:00:00 AM,41.254,,,,
974,11/30/19 03:15:00 AM,41.254,,,,
975,11/30/19 03:30:00 AM,41.254,,,,
976,11/30/19 03:45:00 AM,41.439,,,,
977,11/30/19 04:00:00 AM,41.625,,,,
978,11/30/19 04:15:00 AM,41.625,,,,
979,11/30/19 04:30:00 AM,41.067,,,,
980,11/30/19 04:45:00 AM,40.696,,,,
981,11/30/19 05:00:00 AM,40.321,,,,
982,11/30/19 05:15:00 AM,39.573,,,,
983,11/30/19 05:30:00 AM,39.196,,,,
984,11/30/19 05:45:00 AM,38.818,,,,
985,11/30/19 06:00:00 AM,39.573,,,,
986,11/30/19 06:15:00 AM,40.321,,,,
987,11/30/19 06:30:00 AM,39.947,,,,
988,11/30/19 06:45:00 AM,40.321,,,,
989,11/30/19 07:00:00 AM,40.696,,,,
990,11/30/19 07:15:00 AM,41.810,,,,
991,11/30/19 07:30:00 AM,43.282,,,,
992,11/30/19 07:45:00 AM,44.742,,,,
993,11/30/19 08:00:00 AM,48.160,,,,
994,11/30/19 08:15:00 AM,52.225,,,,
995,11/30/19 08:30:00 AM,54.669,,,,
996,11/30/19 08:45:00 AM,52.225,,,,
997,11/30/19 09:00:00 AM,51.699,,,,
998,11/30/19 09:15:00 AM,51.874,,,,
999,11/30/19 09:30:00 AM,51.172,,,,
1000,11/30/19 09:45:00 AM,51.346,,,,
1001,11/30/19 10:00:00 AM,51.699,,,,
1002,11/30/19 10:15:00 AM,52.750,,,,
1003,11/30/19 10:30:00 AM,52.401,,,,
1004,11/30/19 10:45:00 AM,53.449,,,,
1005,11/30/19 11:00:00 AM,55.017,,,,
1006,11/30/19 11:15:00 AM,54.669,,,,
1007,11/30/19 11:30:00 AM,56.577,,,,
1008,11/30/19 11:45:00 AM,56.923,,,,
1009,11/30/19 12:00:00 PM,56.577,,,,
1010,11/30/19 12:15:00 PM,56.750,,,,
1011,11/30/19 12:30:00 PM,56.230,,,,
1012,11/30/19 12:45:00 PM,56.577,,,,
1013,11/30/19 01:00:00 PM,56.577,,,,
1014,11/30/19 01:15:00 PM,55.884,,,,
1015,11/30/19 01:30:00 PM,55.711,,,,
1016,11/30/19 01:45:00 PM,55.884,,,,
1017,11/30/19 02:00:00 PM,55.537,,,,
1018,11/30/19 02:15:00 PM,55.537,,,,
1019,11/30/19 02:30:00 PM,55.537,,,,
1020,11/30/19 02:45:00 PM,55.017,,,,
1021,11/30/19 03:00:00 PM,54.669,,,,
1022,11/30/19 03:15:00 PM,54.322,,,,
1023,11/30/19 03:30:00 PM,53.798,,,,
1024,11/30/19 03:45:00 PM,53.274,,,,
1025,11/30/19 04:00:00 PM,52.925,,,,
1026,11/30/19 04:15:00 PM,52.225,,,,
1027,11/30/19 04:30:00 PM,50.643,,,,
1028,11/30/19 04:45:00 PM,49.937,,,,
1029,11/30/19 05:00:00 PM,49.937,,,,
1030,11/30/19 05:15:00 PM,50.113,,,,
1031,11/30/19 05:30:00 PM,50.290,,,,
1032,11/30/19 05:45:00 PM,48.871,,,,
1033,11/30/19 06:00:00 PM,48.339,,,,
1034,11/30/19 06:15:00 PM,47.982,,,,
1035,11/30/19 06:30:00 PM,48.339,,,,
1036,11/30/19 06:45:00 PM,48.339,,,,
1037,11/30/19 07:00:00 PM,48.339,,,,
1038,11/30/19 07:15:00 PM,48.160,,,,
1039,11/30/19 07:30:00 PM,48.160,,,,
1040,11/30/19 07:45:00 PM,48.517,,,,
1041,11/30/19 08:00:00 PM,48.695,,,,
1042,11/30/19 08:15:00 PM,49.228,,,,
1043,11/30/19 08:30:00 PM,49.404,,,,
1044,11/30/19 08:45:00 PM,49.228,,,,
1045,11/30/19 09:00:00 PM,49.050,,,,
1046,11/30/19 09:15:00 PM,49.050,,,,
1047,11/30/19 09:30:00 PM,48.871,,,,
1048,11/30/19 09:45:00 PM,49.228,,,,
1049,11/30/19 10:00:00 PM,49.582,,,,
1050,11/30/19 10:15:00 PM,50.113,,,,
1051,11/30/19 10:30:00 PM,50.290,,,,
1052,11/30/19 10:45:00 PM,50.113,,,,
1053,11/30/19 11:00:00 PM,49.937,,,,
1054,11/30/19 11:15:00 PM,50.113,,,,
1055,11/30/19 11:30:00 PM,49.759,,,,
1056,11/30/19 11:45:00 PM,49.582,,,,
1057,12/01/19 12:00:00 AM,49.582,,,,
1058,12/01/19 12:15:00 AM,49.582,,,,
1059,12/01/19 12:30:00 AM,49.582,,,,
1060,12/01/19 12:45:00 AM,50.113,,,,
1061,12/01/19 01:00:00 AM,50.113,,,,
1062,12/01/19 01:15:00 AM,49.759,,,,
1063,12/01/19 01:30:00 AM,48.871,,,,
1064,12/01/19 01:45:00 AM,47.982,,,,
1065,12/01/19 02:00:00 AM,47.624,,,,
1066,12/01/19 02:15:00 AM,47.088,,,,
1067,12/01/19 02:30:00 AM,46.908,,,,
1068,12/01/19 02:45:00 AM,46.188,,,,
1069,12/01/19 03:00:00 AM,45.828,,,,
1070,12/01/19 03:15:00 AM,45.648,,,,
1071,12/01/19 03:30:00 AM,45.648,,,,
1072,12/01/19 03:45:00 AM,46.008,,,,
1073,12/01/19 04:00:00 AM,46.008,,,,
1074,12/01/19 04:15:00 AM,46.548,,,,
1075,12/01/19 04:30:00 AM,46.548,,,,
1076,12/01/19 04:45:00 AM,46.369,,,,
1077,12/01/19 05:00:00 AM,46.008,,,,
1078,12/01/19 05:15:00 AM,45.466,,,,
1079,12/01/19 05:30:00 AM,45.828,,,,
1080,12/01/19 05:45:00 AM,46.548,,,,
1081,12/01/19 06:00:00 AM,47.266,,,,
1082,12/01/19 06:15:00 AM,47.446,,,,
1083,12/01/19 06:30:00 AM,47.982,,,,
1084,12/01/19 06:45:00 AM,47.802,,,,
1085,12/01/19 07:00:00 AM,47.982,,,,
1086,12/01/19 07:15:00 AM,47.624,,,,
1087,12/01/19 07:30:00 AM,47.802,,,,
1088,12/01/19 07:45:00 AM,48.517,,,,
1089,12/01/19 08:00:00 AM,49.759,,,,
1090,12/01/19 08:15:00 AM,51.172,,,,
1091,12/01/19 08:30:00 AM,51.874,,,,
