STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00003122,"TORRANCE AIRPORT, CA US",6/25/1937,0,77,53
USW00003122,"TORRANCE AIRPORT, CA US",6/26/1937,0,71,58
USW00003122,"TORRANCE AIRPORT, CA US",6/27/1937,0,70,59
USW00003122,"TORRANCE AIRPORT, CA US",6/28/1937,0,72,59
USW00003122,"TORRANCE AIRPORT, CA US",6/29/1937,0,86,53
USW00003122,"TORRANCE AIRPORT, CA US",6/30/1937,0,88,56
USW00003122,"TORRANCE AIRPORT, CA US",7/1/1937,0,88,56
USW00003122,"TORRANCE AIRPORT, CA US",7/2/1937,0,89,55
USW00003122,"TORRANCE AIRPORT, CA US",7/3/1937,0,82,62
USW00003122,"TORRANCE AIRPORT, CA US",7/4/1937,0,75,64
USW00003122,"TORRANCE AIRPORT, CA US",7/5/1937,0,72,61
USW00003122,"TORRANCE AIRPORT, CA US",7/6/1937,0,74,55
USW00003122,"TORRANCE AIRPORT, CA US",7/7/1937,0,73,60
USW00003122,"TORRANCE AIRPORT, CA US",7/8/1937,0,70,58
USW00003122,"TORRANCE AIRPORT, CA US",7/9/1937,0,72,54
USW00003122,"TORRANCE AIRPORT, CA US",7/10/1937,0,72,58
USW00003122,"TORRANCE AIRPORT, CA US",7/11/1937,0,74,56
USW00003122,"TORRANCE AIRPORT, CA US",7/12/1937,0,74,55
USW00003122,"TORRANCE AIRPORT, CA US",7/13/1937,0,72,61
USW00003122,"TORRANCE AIRPORT, CA US",7/14/1937,0,73,61
USW00003122,"TORRANCE AIRPORT, CA US",7/15/1937,0,73,60
USW00003122,"TORRANCE AIRPORT, CA US",7/16/1937,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",7/17/1937,0,73,62
USW00003122,"TORRANCE AIRPORT, CA US",7/18/1937,0,74,60
USW00003122,"TORRANCE AIRPORT, CA US",7/19/1937,0,74,56
USW00003122,"TORRANCE AIRPORT, CA US",7/20/1937,0,78,62
USW00003122,"TORRANCE AIRPORT, CA US",7/21/1937,0,79,59
USW00003122,"TORRANCE AIRPORT, CA US",7/22/1937,0,72,59
USW00003122,"TORRANCE AIRPORT, CA US",7/23/1937,0,75,60
USW00003122,"TORRANCE AIRPORT, CA US",7/24/1937,0,74,60
USW00003122,"TORRANCE AIRPORT, CA US",7/25/1937,0,75,52
USW00003122,"TORRANCE AIRPORT, CA US",7/26/1937,0,78,58
USW00003122,"TORRANCE AIRPORT, CA US",7/27/1937,0,80,60
USW00003122,"TORRANCE AIRPORT, CA US",7/28/1937,0,88,59
USW00003122,"TORRANCE AIRPORT, CA US",7/29/1937,0,85,62
USW00003122,"TORRANCE AIRPORT, CA US",7/30/1937,0,79,66
USW00003122,"TORRANCE AIRPORT, CA US",7/31/1937,0,73,70
USW00003122,"TORRANCE AIRPORT, CA US",8/1/1937,0,74,57
USW00003122,"TORRANCE AIRPORT, CA US",8/2/1937,0,74,54
USW00003122,"TORRANCE AIRPORT, CA US",8/3/1937,0,76,53
USW00003122,"TORRANCE AIRPORT, CA US",8/4/1937,0,73,56
USW00003122,"TORRANCE AIRPORT, CA US",8/5/1937,0,74,55
USW00003122,"TORRANCE AIRPORT, CA US",8/6/1937,0,73,55
USW00003122,"TORRANCE AIRPORT, CA US",8/7/1937,0,72,61
USW00003122,"TORRANCE AIRPORT, CA US",8/8/1937,0,72,56
USW00003122,"TORRANCE AIRPORT, CA US",8/9/1937,0,78,52
USW00003122,"TORRANCE AIRPORT, CA US",8/10/1937,0,80,56
USW00003122,"TORRANCE AIRPORT, CA US",8/11/1937,0,76,63
USW00003122,"TORRANCE AIRPORT, CA US",8/12/1937,0,73,61
USW00003122,"TORRANCE AIRPORT, CA US",8/13/1937,0,73,60
USW00003122,"TORRANCE AIRPORT, CA US",8/14/1937,0,77,63
USW00003122,"TORRANCE AIRPORT, CA US",8/15/1937,0,73,62
USW00003122,"TORRANCE AIRPORT, CA US",8/16/1937,0,76,61
USW00003122,"TORRANCE AIRPORT, CA US",8/17/1937,0,73,62
USW00003122,"TORRANCE AIRPORT, CA US",8/18/1937,0,76,61
USW00003122,"TORRANCE AIRPORT, CA US",8/19/1937,0,79,60
USW00003122,"TORRANCE AIRPORT, CA US",8/20/1937,0,78,63
USW00003122,"TORRANCE AIRPORT, CA US",8/21/1937,0,78,64
USW00003122,"TORRANCE AIRPORT, CA US",8/22/1937,0,79,64
USW00003122,"TORRANCE AIRPORT, CA US",8/23/1937,0,81,65
USW00003122,"TORRANCE AIRPORT, CA US",8/24/1937,0,79,65
USW00003122,"TORRANCE AIRPORT, CA US",8/25/1937,0,76,63
USW00003122,"TORRANCE AIRPORT, CA US",8/26/1937,0,80,55
USW00003122,"TORRANCE AIRPORT, CA US",8/27/1937,0,81,63
USW00003122,"TORRANCE AIRPORT, CA US",8/28/1937,0,77,62
USW00003122,"TORRANCE AIRPORT, CA US",8/29/1937,0,77,59
USW00003122,"TORRANCE AIRPORT, CA US",8/30/1937,0,75,60
USW00003122,"TORRANCE AIRPORT, CA US",8/31/1937,0,76,61
USW00003122,"TORRANCE AIRPORT, CA US",9/1/1937,0,74,53
USW00003122,"TORRANCE AIRPORT, CA US",9/2/1937,0,75,53
USW00003122,"TORRANCE AIRPORT, CA US",9/3/1937,0,81,56
USW00003122,"TORRANCE AIRPORT, CA US",9/4/1937,0,81,58
USW00003122,"TORRANCE AIRPORT, CA US",9/5/1937,0,82,55
USW00003122,"TORRANCE AIRPORT, CA US",9/6/1937,0,75,52
USW00003122,"TORRANCE AIRPORT, CA US",9/7/1937,0,76,60
USW00003122,"TORRANCE AIRPORT, CA US",9/8/1937,0,74,54
USW00003122,"TORRANCE AIRPORT, CA US",9/9/1937,0,78,53
USW00003122,"TORRANCE AIRPORT, CA US",9/10/1937,0,79,53
USW00003122,"TORRANCE AIRPORT, CA US",9/11/1937,0,80,58
USW00003122,"TORRANCE AIRPORT, CA US",9/12/1937,0,89,62
USW00003122,"TORRANCE AIRPORT, CA US",9/13/1937,0,88,62
USW00003122,"TORRANCE AIRPORT, CA US",9/14/1937,0,80,62
USW00003122,"TORRANCE AIRPORT, CA US",9/15/1937,0,83,57
USW00003122,"TORRANCE AIRPORT, CA US",9/16/1937,0,84,58
USW00003122,"TORRANCE AIRPORT, CA US",9/17/1937,0,83,58
USW00003122,"TORRANCE AIRPORT, CA US",9/18/1937,0,74,58
USW00003122,"TORRANCE AIRPORT, CA US",9/19/1937,0,81,56
USW00003122,"TORRANCE AIRPORT, CA US",9/20/1937,0,76,63
USW00003122,"TORRANCE AIRPORT, CA US",9/21/1937,0,74,63
USW00003122,"TORRANCE AIRPORT, CA US",9/22/1937,0,73,58
USW00003122,"TORRANCE AIRPORT, CA US",9/23/1937,0,76,61
USW00003122,"TORRANCE AIRPORT, CA US",9/24/1937,0,76,52
USW00003122,"TORRANCE AIRPORT, CA US",9/25/1937,0,74,60
USW00003122,"TORRANCE AIRPORT, CA US",9/26/1937,0,77,60
USW00003122,"TORRANCE AIRPORT, CA US",9/27/1937,0,70,63
USW00003122,"TORRANCE AIRPORT, CA US",9/28/1937,0,74,62
USW00003122,"TORRANCE AIRPORT, CA US",9/29/1937,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",9/30/1937,0,73,61
USW00003122,"TORRANCE AIRPORT, CA US",10/1/1937,0,75,51
USW00003122,"TORRANCE AIRPORT, CA US",10/2/1937,0,72,53
USW00003122,"TORRANCE AIRPORT, CA US",10/3/1937,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",10/4/1937,0,72,46
USW00003122,"TORRANCE AIRPORT, CA US",10/5/1937,0,74,49
USW00003122,"TORRANCE AIRPORT, CA US",10/6/1937,0,75,46
USW00003122,"TORRANCE AIRPORT, CA US",10/7/1937,0,78,42
USW00003122,"TORRANCE AIRPORT, CA US",10/8/1937,0,86,65
USW00003122,"TORRANCE AIRPORT, CA US",10/9/1937,0,80,48
USW00003122,"TORRANCE AIRPORT, CA US",10/10/1937,0,81,54
USW00003122,"TORRANCE AIRPORT, CA US",10/11/1937,0,80,56
USW00003122,"TORRANCE AIRPORT, CA US",10/12/1937,0,77,51
USW00003122,"TORRANCE AIRPORT, CA US",10/13/1937,0,77,53
USW00003122,"TORRANCE AIRPORT, CA US",10/14/1937,0,72,56
USW00003122,"TORRANCE AIRPORT, CA US",10/15/1937,0,74,51
USW00003122,"TORRANCE AIRPORT, CA US",10/16/1937,0,81,53
USW00003122,"TORRANCE AIRPORT, CA US",10/17/1937,0,79,53
USW00003122,"TORRANCE AIRPORT, CA US",10/18/1937,0,85,57
USW00003122,"TORRANCE AIRPORT, CA US",10/19/1937,0,74,69
USW00003122,"TORRANCE AIRPORT, CA US",10/20/1937,0,73,57
USW00003122,"TORRANCE AIRPORT, CA US",10/21/1937,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",10/22/1937,0,75,56
USW00003122,"TORRANCE AIRPORT, CA US",10/23/1937,0,71,58
USW00003122,"TORRANCE AIRPORT, CA US",10/24/1937,0,71,59
USW00003122,"TORRANCE AIRPORT, CA US",10/25/1937,0,68,56
USW00003122,"TORRANCE AIRPORT, CA US",10/26/1937,0,67,58
USW00003122,"TORRANCE AIRPORT, CA US",10/27/1937,0,69,58
USW00003122,"TORRANCE AIRPORT, CA US",10/28/1937,0,68,57
USW00003122,"TORRANCE AIRPORT, CA US",10/29/1937,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",10/30/1937,0,68,55
USW00003122,"TORRANCE AIRPORT, CA US",10/31/1937,0,71,51
USW00003122,"TORRANCE AIRPORT, CA US",11/1/1937,0,71,50
USW00003122,"TORRANCE AIRPORT, CA US",11/2/1937,0,69,45
USW00003122,"TORRANCE AIRPORT, CA US",11/3/1937,0,63,56
USW00003122,"TORRANCE AIRPORT, CA US",11/4/1937,0,63,56
USW00003122,"TORRANCE AIRPORT, CA US",11/5/1937,0,65,57
USW00003122,"TORRANCE AIRPORT, CA US",11/6/1937,0,66,57
USW00003122,"TORRANCE AIRPORT, CA US",11/7/1937,0,67,46
USW00003122,"TORRANCE AIRPORT, CA US",11/8/1937,0,70,45
USW00003122,"TORRANCE AIRPORT, CA US",11/9/1937,0,73,41
USW00003122,"TORRANCE AIRPORT, CA US",11/10/1937,0,65,38
USW00003122,"TORRANCE AIRPORT, CA US",11/11/1937,0,67,42
USW00003122,"TORRANCE AIRPORT, CA US",11/12/1937,0,70,45
USW00003122,"TORRANCE AIRPORT, CA US",11/13/1937,0,70,42
USW00003122,"TORRANCE AIRPORT, CA US",11/14/1937,0,68,41
USW00003122,"TORRANCE AIRPORT, CA US",11/15/1937,0,69,42
USW00003122,"TORRANCE AIRPORT, CA US",11/16/1937,0,69,40
USW00003122,"TORRANCE AIRPORT, CA US",11/17/1937,0,66,52
USW00003122,"TORRANCE AIRPORT, CA US",11/18/1937,0,70,47
USW00003122,"TORRANCE AIRPORT, CA US",11/19/1937,0,66,41
USW00003122,"TORRANCE AIRPORT, CA US",11/20/1937,0,70,46
USW00003122,"TORRANCE AIRPORT, CA US",11/21/1937,0,68,55
USW00003122,"TORRANCE AIRPORT, CA US",11/22/1937,0,68,48
USW00003122,"TORRANCE AIRPORT, CA US",11/23/1937,0,66,51
USW00003122,"TORRANCE AIRPORT, CA US",11/24/1937,0,68,52
USW00003122,"TORRANCE AIRPORT, CA US",11/25/1937,0,69,45
USW00003122,"TORRANCE AIRPORT, CA US",11/26/1937,0,71,38
USW00003122,"TORRANCE AIRPORT, CA US",11/27/1937,0,75,35
USW00003122,"TORRANCE AIRPORT, CA US",11/28/1937,0,67,47
USW00003122,"TORRANCE AIRPORT, CA US",11/29/1937,0,65,50
USW00003122,"TORRANCE AIRPORT, CA US",11/30/1937,0,66,40
USW00003122,"TORRANCE AIRPORT, CA US",12/1/1937,,63,36
USW00003122,"TORRANCE AIRPORT, CA US",12/2/1937,,71,46
USW00003122,"TORRANCE AIRPORT, CA US",12/3/1937,,81,44
USW00003122,"TORRANCE AIRPORT, CA US",12/4/1937,,80,40
USW00003122,"TORRANCE AIRPORT, CA US",12/5/1937,,79,38
USW00003122,"TORRANCE AIRPORT, CA US",12/6/1937,,79,37
USW00003122,"TORRANCE AIRPORT, CA US",12/7/1937,,75,36
USW00003122,"TORRANCE AIRPORT, CA US",12/8/1937,,69,47
USW00003122,"TORRANCE AIRPORT, CA US",12/9/1937,0.09,64,50
USW00003122,"TORRANCE AIRPORT, CA US",12/10/1937,0.75,62,51
USW00003122,"TORRANCE AIRPORT, CA US",12/11/1937,0.24,65,58
USW00003122,"TORRANCE AIRPORT, CA US",12/12/1937,0.53,66,55
USW00003122,"TORRANCE AIRPORT, CA US",12/13/1937,0,69,42
USW00003122,"TORRANCE AIRPORT, CA US",12/14/1937,0,64,40
USW00003122,"TORRANCE AIRPORT, CA US",12/15/1937,0,70,44
USW00003122,"TORRANCE AIRPORT, CA US",12/16/1937,0,72,41
USW00003122,"TORRANCE AIRPORT, CA US",12/17/1937,0,65,38
USW00003122,"TORRANCE AIRPORT, CA US",12/18/1937,0,72,39
USW00003122,"TORRANCE AIRPORT, CA US",12/19/1937,0,75,39
USW00003122,"TORRANCE AIRPORT, CA US",12/20/1937,0,70,41
USW00003122,"TORRANCE AIRPORT, CA US",12/21/1937,0,71,35
USW00003122,"TORRANCE AIRPORT, CA US",12/22/1937,0,65,38
USW00003122,"TORRANCE AIRPORT, CA US",12/23/1937,0.1,60,49
USW00003122,"TORRANCE AIRPORT, CA US",12/24/1937,0,61,47
USW00003122,"TORRANCE AIRPORT, CA US",12/25/1937,0,64,35
USW00003122,"TORRANCE AIRPORT, CA US",12/26/1937,0.77,59,46
USW00003122,"TORRANCE AIRPORT, CA US",12/27/1937,0.09,73,49
USW00003122,"TORRANCE AIRPORT, CA US",12/28/1937,0,75,41
USW00003122,"TORRANCE AIRPORT, CA US",12/29/1937,0,76,48
USW00003122,"TORRANCE AIRPORT, CA US",12/30/1937,0,74,45
USW00003122,"TORRANCE AIRPORT, CA US",12/31/1937,0,73,41
USW00003122,"TORRANCE AIRPORT, CA US",1/1/1938,0,73,46
USW00003122,"TORRANCE AIRPORT, CA US",1/2/1938,0,66,46
USW00003122,"TORRANCE AIRPORT, CA US",1/3/1938,0,65,41
USW00003122,"TORRANCE AIRPORT, CA US",1/4/1938,0,72,38
USW00003122,"TORRANCE AIRPORT, CA US",1/5/1938,0,73,38
USW00003122,"TORRANCE AIRPORT, CA US",1/6/1938,0,73,38
USW00003122,"TORRANCE AIRPORT, CA US",1/7/1938,0,66,38
USW00003122,"TORRANCE AIRPORT, CA US",1/8/1938,0,74,31
USW00003122,"TORRANCE AIRPORT, CA US",1/9/1938,0,74,34
USW00003122,"TORRANCE AIRPORT, CA US",1/10/1938,0,70,37
USW00003122,"TORRANCE AIRPORT, CA US",1/11/1938,0,71,34
USW00003122,"TORRANCE AIRPORT, CA US",1/12/1938,0,84,38
USW00003122,"TORRANCE AIRPORT, CA US",1/13/1938,0,80,48
USW00003122,"TORRANCE AIRPORT, CA US",1/14/1938,0,75,48
USW00003122,"TORRANCE AIRPORT, CA US",1/15/1938,0.58,64,52
USW00003122,"TORRANCE AIRPORT, CA US",1/16/1938,0,65,39
USW00003122,"TORRANCE AIRPORT, CA US",1/17/1938,0,65,42
USW00003122,"TORRANCE AIRPORT, CA US",1/18/1938,0.11,59,46
USW00003122,"TORRANCE AIRPORT, CA US",1/19/1938,0.02,60,39
USW00003122,"TORRANCE AIRPORT, CA US",1/20/1938,0.09,63,43
USW00003122,"TORRANCE AIRPORT, CA US",1/21/1938,0,72,40
USW00003122,"TORRANCE AIRPORT, CA US",1/22/1938,0,68,39
USW00003122,"TORRANCE AIRPORT, CA US",1/23/1938,0,72,37
USW00003122,"TORRANCE AIRPORT, CA US",1/24/1938,0,71,38
USW00003122,"TORRANCE AIRPORT, CA US",1/25/1938,0,75,35
USW00003122,"TORRANCE AIRPORT, CA US",1/26/1938,0,81,49
USW00003122,"TORRANCE AIRPORT, CA US",1/27/1938,0,89,45
USW00003122,"TORRANCE AIRPORT, CA US",1/28/1938,0,65,44
USW00003122,"TORRANCE AIRPORT, CA US",1/29/1938,0.19,58,48
USW00003122,"TORRANCE AIRPORT, CA US",1/30/1938,0,63,35
USW00003122,"TORRANCE AIRPORT, CA US",1/31/1938,0,68,38
USW00003122,"TORRANCE AIRPORT, CA US",2/1/1938,1.15,61,48
USW00003122,"TORRANCE AIRPORT, CA US",2/2/1938,0.12,61,44
USW00003122,"TORRANCE AIRPORT, CA US",2/3/1938,0.02,60,46
USW00003122,"TORRANCE AIRPORT, CA US",2/4/1938,0.19,61,47
USW00003122,"TORRANCE AIRPORT, CA US",2/5/1938,0,59,38
USW00003122,"TORRANCE AIRPORT, CA US",2/6/1938,0,69,35
USW00003122,"TORRANCE AIRPORT, CA US",2/7/1938,0,67,36
USW00003122,"TORRANCE AIRPORT, CA US",2/8/1938,0,63,45
USW00003122,"TORRANCE AIRPORT, CA US",2/9/1938,1.35,58,46
USW00003122,"TORRANCE AIRPORT, CA US",2/10/1938,0.5,65,54
USW00003122,"TORRANCE AIRPORT, CA US",2/11/1938,0.83,63,50
USW00003122,"TORRANCE AIRPORT, CA US",2/12/1938,0.47,58,40
USW00003122,"TORRANCE AIRPORT, CA US",2/13/1938,0,59,35
USW00003122,"TORRANCE AIRPORT, CA US",2/14/1938,0.17,58,40
USW00003122,"TORRANCE AIRPORT, CA US",2/15/1938,0,60,40
USW00003122,"TORRANCE AIRPORT, CA US",2/16/1938,0,63,39
USW00003122,"TORRANCE AIRPORT, CA US",2/17/1938,0,65,46
USW00003122,"TORRANCE AIRPORT, CA US",2/18/1938,0.03,63,49
USW00003122,"TORRANCE AIRPORT, CA US",2/19/1938,0.27,62,40
USW00003122,"TORRANCE AIRPORT, CA US",2/20/1938,0,66,35
USW00003122,"TORRANCE AIRPORT, CA US",2/21/1938,0,68,37
USW00003122,"TORRANCE AIRPORT, CA US",2/22/1938,0,75,39
USW00003122,"TORRANCE AIRPORT, CA US",2/23/1938,0,70,40
USW00003122,"TORRANCE AIRPORT, CA US",2/24/1938,0,69,42
USW00003122,"TORRANCE AIRPORT, CA US",2/25/1938,0,75,43
USW00003122,"TORRANCE AIRPORT, CA US",2/26/1938,0,74,40
USW00003122,"TORRANCE AIRPORT, CA US",2/27/1938,1.28,69,51
USW00003122,"TORRANCE AIRPORT, CA US",2/28/1938,0.46,64,54
USW00003122,"TORRANCE AIRPORT, CA US",3/1/1938,1.37,68,53
USW00003122,"TORRANCE AIRPORT, CA US",3/2/1938,2.95,64,54
USW00003122,"TORRANCE AIRPORT, CA US",3/3/1938,0.55,62,50
USW00003122,"TORRANCE AIRPORT, CA US",3/4/1938,0,61,40
USW00003122,"TORRANCE AIRPORT, CA US",3/5/1938,0,63,40
USW00003122,"TORRANCE AIRPORT, CA US",3/6/1938,0,65,41
USW00003122,"TORRANCE AIRPORT, CA US",3/7/1938,0,65,46
USW00003122,"TORRANCE AIRPORT, CA US",3/8/1938,0.1,63,45
USW00003122,"TORRANCE AIRPORT, CA US",3/9/1938,0,64,43
USW00003122,"TORRANCE AIRPORT, CA US",3/10/1938,0,76,42
USW00003122,"TORRANCE AIRPORT, CA US",3/11/1938,0,70,44
USW00003122,"TORRANCE AIRPORT, CA US",3/12/1938,0.77,65,50
USW00003122,"TORRANCE AIRPORT, CA US",3/13/1938,0.07,59,51
USW00003122,"TORRANCE AIRPORT, CA US",3/14/1938,0,62,41
USW00003122,"TORRANCE AIRPORT, CA US",3/15/1938,0,66,39
USW00003122,"TORRANCE AIRPORT, CA US",3/16/1938,0,65,44
USW00003122,"TORRANCE AIRPORT, CA US",3/17/1938,0,62,48
USW00003122,"TORRANCE AIRPORT, CA US",3/18/1938,0,70,38
USW00003122,"TORRANCE AIRPORT, CA US",3/19/1938,0,69,40
USW00003122,"TORRANCE AIRPORT, CA US",3/20/1938,0,63,40
USW00003122,"TORRANCE AIRPORT, CA US",3/21/1938,0,60,43
USW00003122,"TORRANCE AIRPORT, CA US",3/22/1938,0,65,36
USW00003122,"TORRANCE AIRPORT, CA US",3/23/1938,0,67,39
USW00003122,"TORRANCE AIRPORT, CA US",3/24/1938,0,63,39
USW00003122,"TORRANCE AIRPORT, CA US",3/25/1938,0,65,41
USW00003122,"TORRANCE AIRPORT, CA US",3/26/1938,0,71,40
USW00003122,"TORRANCE AIRPORT, CA US",3/27/1938,0,71,42
USW00003122,"TORRANCE AIRPORT, CA US",3/28/1938,0,63,46
USW00003122,"TORRANCE AIRPORT, CA US",3/29/1938,0,61,43
USW00003122,"TORRANCE AIRPORT, CA US",3/30/1938,0,64,36
USW00003122,"TORRANCE AIRPORT, CA US",3/31/1938,0,67,34
USW00003122,"TORRANCE AIRPORT, CA US",4/1/1938,0,72,36
USW00003122,"TORRANCE AIRPORT, CA US",4/2/1938,0,75,40
USW00003122,"TORRANCE AIRPORT, CA US",4/3/1938,0,65,41
USW00003122,"TORRANCE AIRPORT, CA US",4/4/1938,0,68,47
USW00003122,"TORRANCE AIRPORT, CA US",4/5/1938,0,65,48
USW00003122,"TORRANCE AIRPORT, CA US",4/6/1938,0,76,50
USW00003122,"TORRANCE AIRPORT, CA US",4/7/1938,0,80,48
USW00003122,"TORRANCE AIRPORT, CA US",4/8/1938,0,85,51
USW00003122,"TORRANCE AIRPORT, CA US",4/9/1938,0,70,48
USW00003122,"TORRANCE AIRPORT, CA US",4/10/1938,0,67,50
USW00003122,"TORRANCE AIRPORT, CA US",4/11/1938,0,63,50
USW00003122,"TORRANCE AIRPORT, CA US",4/12/1938,0,62,50
USW00003122,"TORRANCE AIRPORT, CA US",4/13/1938,0,60,50
USW00003122,"TORRANCE AIRPORT, CA US",4/14/1938,0,66,49
USW00003122,"TORRANCE AIRPORT, CA US",4/15/1938,0,64,43
USW00003122,"TORRANCE AIRPORT, CA US",4/16/1938,0,67,41
USW00003122,"TORRANCE AIRPORT, CA US",4/17/1938,0,79,44
USW00003122,"TORRANCE AIRPORT, CA US",4/18/1938,0,82,52
USW00003122,"TORRANCE AIRPORT, CA US",4/19/1938,0,72,48
USW00003122,"TORRANCE AIRPORT, CA US",4/20/1938,0,67,56
USW00003122,"TORRANCE AIRPORT, CA US",4/21/1938,0,70,51
USW00003122,"TORRANCE AIRPORT, CA US",4/22/1938,0,64,48
USW00003122,"TORRANCE AIRPORT, CA US",4/23/1938,0,64,47
USW00003122,"TORRANCE AIRPORT, CA US",4/24/1938,0.07,65,52
USW00003122,"TORRANCE AIRPORT, CA US",4/25/1938,0.06,66,48
USW00003122,"TORRANCE AIRPORT, CA US",4/26/1938,0,69,47
USW00003122,"TORRANCE AIRPORT, CA US",4/27/1938,0,67,43
USW00003122,"TORRANCE AIRPORT, CA US",4/28/1938,0,70,45
USW00003122,"TORRANCE AIRPORT, CA US",4/29/1938,0,62,49
USW00003122,"TORRANCE AIRPORT, CA US",4/30/1938,0.3,62,47
USW00003122,"TORRANCE AIRPORT, CA US",5/1/1938,0,63,52
USW00003122,"TORRANCE AIRPORT, CA US",5/2/1938,0,62,51
USW00003122,"TORRANCE AIRPORT, CA US",5/3/1938,0,67,46
USW00003122,"TORRANCE AIRPORT, CA US",5/4/1938,0,70,40
USW00003122,"TORRANCE AIRPORT, CA US",5/5/1938,0,69,45
USW00003122,"TORRANCE AIRPORT, CA US",5/6/1938,0,81,42
USW00003122,"TORRANCE AIRPORT, CA US",5/7/1938,0,83,48
USW00003122,"TORRANCE AIRPORT, CA US",5/8/1938,0,73,45
USW00003122,"TORRANCE AIRPORT, CA US",5/9/1938,0,73,44
USW00003122,"TORRANCE AIRPORT, CA US",5/10/1938,0,70,49
USW00003122,"TORRANCE AIRPORT, CA US",5/11/1938,0,68,50
USW00003122,"TORRANCE AIRPORT, CA US",5/12/1938,0,72,49
USW00003122,"TORRANCE AIRPORT, CA US",5/13/1938,0,62,53
USW00003122,"TORRANCE AIRPORT, CA US",5/14/1938,0,70,53
USW00003122,"TORRANCE AIRPORT, CA US",5/15/1938,0,60,52
USW00003122,"TORRANCE AIRPORT, CA US",5/16/1938,0.04,64,51
USW00003122,"TORRANCE AIRPORT, CA US",5/17/1938,0,65,53
USW00003122,"TORRANCE AIRPORT, CA US",5/18/1938,0,65,48
USW00003122,"TORRANCE AIRPORT, CA US",5/19/1938,0,68,54
USW00003122,"TORRANCE AIRPORT, CA US",5/20/1938,0,67,48
USW00003122,"TORRANCE AIRPORT, CA US",5/21/1938,0,65,48
USW00003122,"TORRANCE AIRPORT, CA US",5/22/1938,0,67,48
USW00003122,"TORRANCE AIRPORT, CA US",5/23/1938,0,71,45
USW00003122,"TORRANCE AIRPORT, CA US",5/24/1938,0,65,54
USW00003122,"TORRANCE AIRPORT, CA US",5/25/1938,0,66,52
USW00003122,"TORRANCE AIRPORT, CA US",5/26/1938,0,69,49
USW00003122,"TORRANCE AIRPORT, CA US",5/27/1938,0,70,49
USW00003122,"TORRANCE AIRPORT, CA US",5/28/1938,0,68,53
USW00003122,"TORRANCE AIRPORT, CA US",5/29/1938,0,69,47
USW00003122,"TORRANCE AIRPORT, CA US",5/30/1938,0,69,47
USW00003122,"TORRANCE AIRPORT, CA US",5/31/1938,0,80,50
USW00003122,"TORRANCE AIRPORT, CA US",6/1/1938,0,75,56
USW00003122,"TORRANCE AIRPORT, CA US",6/2/1938,0,73,56
USW00003122,"TORRANCE AIRPORT, CA US",6/3/1938,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",6/4/1938,0,69,57
USW00003122,"TORRANCE AIRPORT, CA US",6/5/1938,0,66,55
USW00003122,"TORRANCE AIRPORT, CA US",6/6/1938,0,69,54
USW00003122,"TORRANCE AIRPORT, CA US",6/7/1938,0,71,54
USW00003122,"TORRANCE AIRPORT, CA US",6/8/1938,0,65,55
USW00003122,"TORRANCE AIRPORT, CA US",6/9/1938,0,64,56
USW00003122,"TORRANCE AIRPORT, CA US",6/10/1938,0,65,56
USW00003122,"TORRANCE AIRPORT, CA US",6/11/1938,0,67,56
USW00003122,"TORRANCE AIRPORT, CA US",6/12/1938,0,69,54
USW00003122,"TORRANCE AIRPORT, CA US",6/13/1938,0,70,51
USW00003122,"TORRANCE AIRPORT, CA US",6/14/1938,0,75,50
USW00003122,"TORRANCE AIRPORT, CA US",6/15/1938,0,68,55
USW00003122,"TORRANCE AIRPORT, CA US",6/16/1938,0,72,54
USW00003122,"TORRANCE AIRPORT, CA US",6/17/1938,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",6/18/1938,0,73,56
USW00003122,"TORRANCE AIRPORT, CA US",6/19/1938,0,70,58
USW00003122,"TORRANCE AIRPORT, CA US",6/20/1938,0,71,55
USW00003122,"TORRANCE AIRPORT, CA US",6/21/1938,0,69,53
USW00003122,"TORRANCE AIRPORT, CA US",6/22/1938,0,72,53
USW00003122,"TORRANCE AIRPORT, CA US",6/23/1938,0,74,56
USW00003122,"TORRANCE AIRPORT, CA US",6/24/1938,0,79,62
USW00003122,"TORRANCE AIRPORT, CA US",6/25/1938,0,72,61
USW00003122,"TORRANCE AIRPORT, CA US",6/26/1938,0,70,56
USW00003122,"TORRANCE AIRPORT, CA US",6/27/1938,0,71,55
USW00003122,"TORRANCE AIRPORT, CA US",6/28/1938,0,72,56
USW00003122,"TORRANCE AIRPORT, CA US",6/29/1938,0,70,60
USW00003122,"TORRANCE AIRPORT, CA US",6/30/1938,0,70,58
USW00003122,"TORRANCE AIRPORT, CA US",7/1/1938,0,71,56
USW00003122,"TORRANCE AIRPORT, CA US",7/2/1938,0,70,58
USW00003122,"TORRANCE AIRPORT, CA US",7/3/1938,0,69,58
USW00003122,"TORRANCE AIRPORT, CA US",7/4/1938,0,71,58
