STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/12/1948,,,,,15.5,",,0",0,",,0",0,",,0",19.4,",,0",11.7,",,0",16.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/13/1948,,,,,4.3,",,0",0,",,0",0,",,0",22.2,",,0",11.1,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/14/1948,,,,,1,",,0",0,",,0",0,",,0",23.9,",,0",10.6,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/15/1948,,,,,0,",,0",0,",,0",0,",,0",25.6,",,0",8.3,",,0",9.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/16/1948,,,,,1.3,",,0",0,",,0",0,",,0",17.8,",,0",8.3,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/17/1948,,,,,0,"T,,0",0,",,0",0,",,0",20.6,",,0",9.4,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/18/1948,,,,,0,",,0",0,",,0",0,",,0",24.4,",,0",8.3,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/19/1948,,,,,0,",,0",0,",,0",0,",,0",21.1,",,0",9.4,",,0",15,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/20/1948,,,,,7.6,",,0",0,",,0",0,",,0",18.9,",,0",12.8,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/21/1948,,,,,0,",,0",0,",,0",0,",,0",18.9,",,0",12.8,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/22/1948,,,,,0,",,0",0,",,0",0,",,0",20.6,",,0",8.3,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/23/1948,,,,,0,",,0",0,",,0",0,",,0",24.4,",,0",6.7,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/24/1948,,,,,0,",,0",0,",,0",0,",,0",18.3,",,0",8.3,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/25/1948,,,,,0,",,0",0,",,0",0,",,0",18.9,",,0",10,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/26/1948,,,,,0,",,0",0,",,0",0,",,0",26.1,",,0",10,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/27/1948,,,,,0,",,0",0,",,0",0,",,0",28.3,",,0",11.7,",,0",18.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/28/1948,,,,,0,",,0",0,",,0",0,",,0",31.7,",,0",13.9,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/29/1948,,,,,0,",,0",0,",,0",0,",,0",33.3,",,0",11.1,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,6/30/1948,,,,,0,",,0",0,",,0",0,",,0",31.1,",,0",8.9,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/1/1948,,,,,0,",,0",0,",,0",0,",,0",,,5.6,",,0",7.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/2/1948,,,,,0,",,0",0,",,0",0,",,0",24.4,",,0",6.1,",,0",10.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/3/1948,,,,,0,",,0",0,",,0",0,",,0",25.6,",,0",7.2,",,0",9.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/4/1948,,,,,3,",,0",0,",,0",0,",,0",26.7,",,0",8.3,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/5/1948,,,,,0,"T,,0",0,",,0",0,",,0",22.8,",,0",11.1,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/6/1948,,,,,8.9,",,0",0,",,0",0,",,0",21.7,",,0",10,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/7/1948,,,,,18.8,",,0",0,",,0",0,",,0",21.1,",,0",10,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/8/1948,,,,,2.3,",,0",0,",,0",0,",,0",21.1,",,0",10,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/9/1948,,,,,0,",,0",0,",,0",0,",,0",22.8,",,0",10,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/10/1948,,,,,0,",,0",0,",,0",0,",,0",26.7,",,0",11.7,",,0",15.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/11/1948,,,,,0,",,0",0,",,0",0,",,0",23.9,",,0",10.6,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/12/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",7.2,",,0",8.3,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/13/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",7.2,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/14/1948,,,,,0,",,0",0,",,0",0,",,0",28.3,",,0",10,",,0",18.3,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/15/1948,,,,,0,",,0",0,",,0",0,",,0",28.9,",,0",10.6,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/16/1948,,,,,0,",,0",0,",,0",0,",,0",30.6,",,0",10.6,",,0",21.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/17/1948,,,,,0,",,0",0,",,0",0,",,0",30.6,",,0",12.2,",,0",18.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/18/1948,,,,,0,",,0",0,",,0",0,",,0",29.4,",,0",12.8,",,0",16.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/19/1948,,,,,1.3,",,0",0,",,0",0,",,0",23.3,",,0",13.9,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/20/1948,,,,,0,",,0",0,",,0",0,",,0",17.8,",,0",12.2,",,0",13.3,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/21/1948,,,,,0,",,0",0,",,0",0,",,0",19.4,",,0",12.2,",,0",15.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/22/1948,,,,,0,",,0",0,",,0",0,",,0",26.1,",,0",10,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/23/1948,,,,,0,",,0",0,",,0",0,",,0",22.8,",,0",11.7,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/24/1948,,,,,0,",,0",0,",,0",0,",,0",23.9,",,0",6.7,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/25/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",7.2,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/26/1948,,,,,0,",,0",0,",,0",0,",,0",28.3,",,0",10.6,",,0",13.3,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/27/1948,,,,,5.1,",,0",0,",,0",0,",,0",27.8,",,0",10,",,0",,
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/28/1948,,,,,0,",,0",0,",,0",0,",,0",23.3,",,0",12.8,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/29/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",8.9,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/30/1948,,,,,0,",,0",0,",,0",0,",,0",25.6,",,0",10,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,7/31/1948,,,,,0,",,0",0,",,0",0,",,0",29.4,",,0",10.6,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/1/1948,,,,,0,",,0",0,",,0",0,",,0",26.1,",,0",12.2,",,0",14.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/2/1948,,,,,0,",,0",0,",,0",0,",,0",20.6,",,0",13.3,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/3/1948,,,,,0,",,0",0,",,0",0,",,0",21.1,",,0",12.8,",,0",15,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/4/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",8.9,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/5/1948,,,,,0,",,0",0,",,0",0,",,0",17.8,",,0",8.9,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/6/1948,,,,,4.3,",,0",0,",,0",0,",,0",22.2,",,0",10.6,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/7/1948,,,,,0,",,0",0,",,0",0,",,0",24.4,",,0",7.8,",,0",8.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/8/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",7.2,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/9/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",12.8,",,0",16.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/10/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",12.2,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/11/1948,,,,,0,",,0",0,",,0",0,",,0",18.3,",,0",10,",,0",15.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/12/1948,,,,,0,",,0",0,",,0",0,",,0",22.8,",,0",12.2,",,0",15,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/13/1948,,,,,0,",,0",0,",,0",0,",,0",21.1,",,0",11.7,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/14/1948,,,,,2,",,0",0,",,0",0,",,0",21.1,",,0",8.3,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/15/1948,,,,,6.1,",,0",0,",,0",0,",,0",21.1,",,0",8.9,",,0",,
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/16/1948,,,,,0.5,",,0",0,",,0",0,",,0",20,",,0",10.6,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/17/1948,,,,,10.4,",,0",0,",,0",0,",,0",25,",,0",12.2,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/18/1948,,,,,0.3,",,0",0,",,0",0,",,0",25,",,0",13.3,",,0",13.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/19/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",10,",,0",10.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/20/1948,,,,,0,"T,,0",0,",,0",0,",,0",20.6,",,0",8.3,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/21/1948,,,,,1.5,",,0",0,",,0",0,",,0",21.1,",,0",10.6,",,0",15,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/22/1948,,,,,2.8,",,0",0,",,0",0,",,0",24.4,",,0",10,",,0",14.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/23/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",9.4,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/24/1948,,,,,7.1,",,0",0,",,0",0,",,0",17.8,",,0",10,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/25/1948,,,,,1.8,",,0",0,",,0",0,",,0",24.4,",,0",10.6,",,0",15.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/26/1948,,,,,0,"T,,0",0,",,0",0,",,0",23.9,",,0",10,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/27/1948,,,,,2,",,0",0,",,0",0,",,0",20,",,0",10.6,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/28/1948,,,,,7.4,",,0",0,",,0",0,",,0",26.7,",,0",11.7,",,0",12.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/29/1948,,,,,0,",,0",0,",,0",0,",,0",26.1,",,0",10.6,",,0",16.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/30/1948,,,,,4.3,",,0",0,",,0",0,",,0",21.7,",,0",12.8,",,0",13.3,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,8/31/1948,,,,,0,"T,,0",0,",,0",0,",,0",22.2,",,0",9.4,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/1/1948,,,,,0,",,0",0,",,0",0,",,0",24.4,",,0",8.3,",,0",10.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/2/1948,,,,,0,",,0",0,",,0",0,",,0",26.7,",,0",9.4,",,0",15.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/3/1948,,,,,3.6,",,0",0,",,0",0,",,0",20.6,",,0",10,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/4/1948,,,,,0,",,0",0,",,0",0,",,0",23.9,",,0",8.3,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/5/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",7.8,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/6/1948,,,,,0,",,0",0,",,0",0,",,0",21.7,",,0",8.9,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/7/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",7.2,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/8/1948,,,,,0,",,0",0,",,0",0,",,0",26.7,",,0",6.7,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/9/1948,,,,,0,",,0",0,",,0",0,",,0",29.4,",,0",10,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/10/1948,,,,,0,",,0",0,",,0",0,",,0",30.6,",,0",8.9,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/11/1948,,,,,0,",,0",0,",,0",0,",,0",30,",,0",10.6,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/12/1948,,,,,0,",,0",0,",,0",0,",,0",25.6,",,0",10.6,",,0",15,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/13/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",9.4,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/14/1948,,,,,0,",,0",0,",,0",0,",,0",25,",,0",8.9,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/15/1948,,,,,37.8,",,0",0,",,0",0,",,0",20,",,0",8.9,",,0",11.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/16/1948,,,,,8.1,",,0",0,",,0",0,",,0",17.2,",,0",7.8,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/17/1948,,,,,0,",,0",0,",,0",0,",,0",20,",,0",7.8,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/18/1948,,,,,0,",,0",0,",,0",0,",,0",21.7,",,0",5.6,",,0",7.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/19/1948,,,,,0,",,0",0,",,0",0,",,0",23.3,",,0",6.1,",,0",9.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/20/1948,,,,,0,",,0",0,",,0",0,",,0",20.6,",,0",5,",,0",10.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/21/1948,,,,,0.5,",,0",0,",,0",0,",,0",17.2,",,0",10.6,",,0",12.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/22/1948,,,,,10.9,",,0",0,",,0",0,",,0",16.7,",,0",8.9,",,0",9.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/23/1948,,,,,19.8,",,0",0,",,0",0,",,0",13.9,",,0",7.2,",,0",7.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/24/1948,,,,,0.5,",,0",0,",,0",0,",,0",13.9,",,0",2.8,",,0",5,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/25/1948,,,,,0,",,0",0,",,0",0,",,0",17.8,",,0",2.2,",,0",4.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/26/1948,,,,,7.6,",,0",0,",,0",0,",,0",18.3,",,0",1.7,",,0",9.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/27/1948,,,,,26.2,",,0",0,",,0",0,",,0",11.1,",,0",7.2,",,0",,
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/28/1948,,,,,2.8,",,0",0,",,0",0,",,0",20.6,",,0",9.4,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/29/1948,,,,,5.6,",,0",0,",,0",0,",,0",15.6,",,0",4.4,",,0",7.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,9/30/1948,,,,,0,",,0",0,",,0",0,",,0",17.2,",,0",3.3,",,0",6.1,",I,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/1/1948,,,,,0,",,0",0,",,0",0,",,0",20.6,",,0",7.2,",I,0",,
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/2/1948,,,,,0,",,0",0,",,0",0,",,0",22.2,",,0",3.3,",,0",8.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/3/1948,,,,,3.8,",,0",0,",,0",0,",,0",20,",,0",8.9,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/4/1948,,,,,17.5,",,0",0,",,0",0,",,0",15.6,",,0",6.7,",,0",11.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/5/1948,,,,,0,"T,,0",0,",,0",0,",,0",17.2,",,0",3.9,",,0",5,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/6/1948,,,,,3.8,",,0",0,",,0",0,",,0",15,",,0",4.4,",,0",,
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/7/1948,,,,,22.9,",,0",0,",,0",0,",,0",16.7,",,0",5,",,0",7.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/8/1948,,,,,0,",,0",0,",,0",0,",,0",18.3,",,0",3.3,",,0",4.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/9/1948,,,,,0,",,0",0,",,0",0,",,0",19.4,",,0",1.7,",,0",,
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/10/1948,,,,,0.8,",,0",0,",,0",0,",,0",21.7,",,0",4.4,",,0",5.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/11/1948,,,,,26.2,",,0",0,",,0",0,",,0",15.6,",,0",5,",,0",6.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/12/1948,,,,,0,",,0",0,",,0",0,",,0",16.7,",,0",3.3,",,0",5.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/13/1948,,,,,0,",,0",0,",,0",0,",,0",16.7,",,0",4.4,",,0",6.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/14/1948,,,,,0,",,0",0,",,0",0,",,0",15,",,0",5.6,",,0",7.8,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/15/1948,,,,,0,",,0",0,",,0",0,",,0",10,",,0",3.9,",,0",7.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/16/1948,,,,,0,",,0",0,",,0",0,",,0",15.6,",,0",2.2,",,0",3.3,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/17/1948,,,,,0,",,0",0,",,0",0,",,0",17.8,",,0",0,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/18/1948,,,,,0,",,0",0,",,0",0,",,0",20,",,0",1.7,",,0",2.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/19/1948,,,,,0,",,0",0,",,0",0,",,0",20.6,",,0",2.2,",,0",10,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/20/1948,,,,,0,",,0",0,",,0",0,",,0",16.7,",,0",6.1,",,0",7.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/21/1948,,,,,0,",,0",0,",,0",0,",,0",13.3,",,0",6.1,",,0",7.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/22/1948,,,,,0,",,0",0,",,0",0,",,0",14.4,",,0",6.7,",,0",9.4,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/23/1948,,,,,0,",,0",0,",,0",0,",,0",15,",,0",4.4,",,0",8.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/24/1948,,,,,10.4,",,0",0,",,0",0,",,0",12.8,",,0",,,8.9,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/25/1948,,,,,0,",,0",0,",,0",0,",,0",15.6,",,0",6.1,",,0",6.7,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/26/1948,,,,,3.3,",,0",0,",,0",0,",,0",13.9,",,0",5.6,",,0",5.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/27/1948,,,,,0,",,0",0,",,0",0,",,0",14.4,",,0",0,",,0",5,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/28/1948,,,,,0,",,0",0,",,0",0,",,0",11.1,",,0",1.1,",,0",2.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/29/1948,,,,,1.3,",,0",0,",,0",0,",,0",7.2,",,0",1.7,",,0",2.2,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/30/1948,,,,,4.1,",,0",0,",,0",0,",,0",10,",,0",1.1,",,0",6.1,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,10/31/1948,,,,,10.9,",,0",0,",,0",0,",,0",8.3,",,0",5.6,",,0",5.6,",,0"
USC00456109,"OLYMPIA PRIEST PT PA, WA US",47.06667,-122.88333,9.1,11/1/1948,,,,,1.5,",,0",0,",,0",0,",,0",8.9,",,0",2.8,",,0",5,",,0"
